year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,7,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,8,0
1892,0,0
1893,8,0
1894,6,0
1895,9,0
1896,14,0
1897,8,0
1898,9,0
1899,6,0
1900,13,0
1901,10,0
1902,6,0
1903,8,0
1904,10,0
1905,8,0
1906,6,0
1907,13,0
1908,12,0
1909,10,0
1910,21,0
1911,20,0
1912,16,0
1913,18,0
1914,36,0
1915,44,0
1916,32,0
1917,39,0
1918,40,0
1919,47,0
1920,42,0
1921,53,0
1922,58,0
1923,67,0
1924,65,0
1925,86,0
1926,63,0
1927,71,0
1928,59,0
1929,70,0
1930,53,0
1931,51,0
1932,53,0
1933,57,0
1934,60,0
1935,40,0
1936,44,0
1937,30,0
1938,40,0
1939,42,0
1940,31,0
1941,47,0
1942,45,0
1943,35,0
1944,46,0
1945,53,0
1946,42,0
1947,51,0
1948,46,0
1949,46,0
1950,45,0
1951,39,0
1952,52,0
1953,37,0
1954,40,0
1955,33,0
1956,39,0
1957,44,0
1958,49,0
1959,34,0
1960,28,0
1961,32,0
1962,33,0
1963,41,0
1964,30,0
1965,22,0
1966,41,0
1967,34,0
1968,30,0
1969,31,0
1970,27,0
1971,24,0
1972,23,0
1973,35,0
1974,29,0
1975,37,0
1976,27,0
1977,44,0
1978,35,0
1979,32,0
1980,31,0
1981,25,0
1982,37,0
1983,33,0
1984,19,0
1985,28,0
1986,24,0
1987,16,0
1988,33,0
1989,19,0
1990,14,0
1991,21,0
1992,22,0
1993,15,0
1994,21,0
1995,25,0
1996,20,0
1997,23,0
1998,19,0
1999,19,0
2000,18,0
2001,17,0
2002,18,0
2003,31,0
2004,18,0
2005,20,0
2006,16,0
2007,20,0
2008,16,0
2009,19,0
2010,19,0
2011,17,0
2012,17,0
2013,17,0
2014,18,0
2015,21,0
2016,27,0
2017,20,0
2018,11,0
2019,21,0
