year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,6,0
1887,6,0
1888,5,0
1889,9,0
1890,15,0
1891,8,0
1892,12,0
1893,10,0
1894,15,0
1895,12,0
1896,15,0
1897,18,0
1898,14,0
1899,12,0
1900,17,0
1901,13,0
1902,16,0
1903,14,0
1904,12,0
1905,10,0
1906,21,0
1907,14,0
1908,20,0
1909,25,0
1910,17,0
1911,18,0
1912,28,0
1913,28,0
1914,37,0
1915,65,0
1916,64,0
1917,68,0
1918,91,0
1919,82,0
1920,104,0
1921,104,0
1922,106,0
1923,107,0
1924,114,0
1925,120,0
1926,105,0
1927,99,0
1928,107,0
1929,91,0
1930,97,0
1931,76,0
1932,85,0
1933,85,0
1934,71,0
1935,71,0
1936,79,0
1937,94,0
1938,50,0
1939,56,0
1940,98,0
1941,111,0
1942,106,0
1943,103,0
1944,113,0
1945,104,0
1946,136,0
1947,179,0
1948,166,0
1949,205,0
1950,252,0
1951,221,0
1952,264,0
1953,258,0
1954,259,0
1955,249,0
1956,261,0
1957,314,0
1958,392,0
1959,319,0
1960,295,0
1961,670,0
1962,1132,7
1963,926,0
1964,766,0
1965,641,0
1966,615,0
1967,604,0
1968,640,0
1969,640,0
1970,684,0
1971,778,0
1972,555,0
1973,536,0
1974,503,0
1975,383,0
1976,440,0
1977,347,0
1978,301,0
1979,301,0
1980,285,0
1981,273,0
1982,295,0
1983,305,0
1984,281,0
1985,276,0
1986,245,0
1987,238,0
1988,277,0
1989,222,0
1990,268,0
1991,224,0
1992,220,0
1993,210,0
1994,280,0
1995,225,0
1996,241,0
1997,244,0
1998,284,0
1999,324,0
2000,396,0
2001,597,0
2002,465,0
2003,460,0
2004,477,0
2005,520,0
2006,478,0
2007,512,0
2008,571,0
2009,649,0
2010,618,0
2011,673,0
2012,744,0
2013,777,0
2014,919,0
2015,864,0
2016,819,0
2017,812,0
2018,808,0
2019,733,0
