year,Girls,Boys
1880,0,46
1881,0,43
1882,0,59
1883,0,63
1884,0,66
1885,0,59
1886,0,69
1887,0,53
1888,0,68
1889,0,57
1890,0,58
1891,0,49
1892,0,65
1893,0,55
1894,0,60
1895,0,68
1896,0,71
1897,0,68
1898,0,53
1899,0,42
1900,0,73
1901,0,40
1902,0,50
1903,0,39
1904,0,38
1905,0,35
1906,0,51
1907,0,52
1908,0,46
1909,0,45
1910,0,70
1911,0,55
1912,0,80
1913,0,68
1914,0,96
1915,0,88
1916,0,123
1917,0,103
1918,0,117
1919,0,118
1920,0,128
1921,0,120
1922,0,111
1923,0,116
1924,0,100
1925,0,115
1926,0,97
1927,0,100
1928,0,72
1929,0,73
1930,0,85
1931,0,65
1932,0,49
1933,0,53
1934,0,58
1935,0,70
1936,0,43
1937,0,41
1938,0,50
1939,0,45
1940,0,53
1941,0,34
1942,0,37
1943,0,52
1944,0,43
1945,0,37
1946,0,58
1947,0,41
1948,0,43
1949,0,35
1950,0,34
1951,0,42
1952,0,42
1953,0,35
1954,0,36
1955,0,31
1956,0,34
1957,0,26
1958,0,36
1959,0,26
1960,0,23
1961,0,14
1962,0,13
1963,0,12
1964,0,20
1965,0,16
1966,0,18
1967,0,17
1968,0,14
1969,0,6
1970,0,11
1971,0,18
1972,0,12
1973,0,15
1974,0,19
1975,0,19
1976,0,13
1977,0,18
1978,0,6
1979,0,9
1980,0,11
1981,0,14
1982,0,7
1983,0,9
1984,0,7
1985,0,7
1986,0,9
1987,0,7
1988,0,9
1989,0,5
1990,0,8
1991,0,0
1992,0,0
1993,0,12
1994,0,10
1995,0,5
1996,0,0
1997,0,5
1998,0,7
1999,0,0
2000,0,7
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,5
2006,0,0
2007,0,0
2008,0,0
2009,0,5
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,5
2017,0,0
2018,0,0
2019,0,0
