year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,6,0
1884,0,0
1885,0,0
1886,5,0
1887,5,0
1888,13,0
1889,10,0
1890,0,0
1891,7,0
1892,10,0
1893,9,0
1894,5,0
1895,8,0
1896,6,0
1897,7,0
1898,8,0
1899,0,0
1900,11,0
1901,10,0
1902,5,0
1903,5,0
1904,7,0
1905,5,0
1906,7,0
1907,9,0
1908,8,0
1909,6,0
1910,10,0
1911,0,0
1912,6,0
1913,10,0
1914,11,0
1915,13,0
1916,17,7
1917,20,0
1918,19,0
1919,22,0
1920,29,0
1921,30,5
1922,21,0
1923,33,0
1924,27,0
1925,27,5
1926,39,0
1927,37,5
1928,45,0
1929,33,0
1930,31,0
1931,45,0
1932,37,0
1933,45,0
1934,41,0
1935,46,0
1936,24,0
1937,32,0
1938,33,0
1939,29,0
1940,26,0
1941,29,0
1942,18,0
1943,15,0
1944,20,0
1945,20,0
1946,21,0
1947,14,0
1948,16,0
1949,10,0
1950,7,0
1951,6,0
1952,13,0
1953,5,0
1954,6,0
1955,0,0
1956,6,0
1957,12,0
1958,15,0
1959,16,0
1960,15,0
1961,11,0
1962,11,0
1963,7,0
1964,6,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,9,0
2019,6,0
