year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,6,0
1914,0,0
1915,0,0
1916,9,0
1917,10,0
1918,6,0
1919,0,0
1920,12,0
1921,5,0
1922,8,0
1923,6,0
1924,18,0
1925,13,0
1926,17,0
1927,19,0
1928,16,0
1929,15,0
1930,17,0
1931,18,0
1932,15,0
1933,7,0
1934,13,0
1935,21,0
1936,14,0
1937,18,0
1938,15,0
1939,20,0
1940,22,0
1941,20,0
1942,17,0
1943,28,0
1944,23,0
1945,22,0
1946,29,0
1947,30,0
1948,38,0
1949,47,0
1950,46,0
1951,63,0
1952,72,0
1953,70,0
1954,81,0
1955,89,0
1956,96,0
1957,76,0
1958,83,0
1959,81,0
1960,104,0
1961,105,0
1962,87,0
1963,89,0
1964,109,0
1965,79,0
1966,72,0
1967,84,0
1968,99,0
1969,82,0
1970,93,0
1971,75,0
1972,94,0
1973,79,0
1974,94,0
1975,83,0
1976,94,0
1977,101,0
1978,104,0
1979,111,0
1980,93,0
1981,110,0
1982,117,0
1983,115,0
1984,96,0
1985,117,0
1986,105,0
1987,105,0
1988,129,0
1989,123,0
1990,155,0
1991,148,0
1992,141,0
1993,178,0
1994,515,0
1995,476,0
1996,318,6
1997,288,0
1998,273,0
1999,261,0
2000,208,0
2001,281,0
2002,250,0
2003,331,0
2004,300,0
2005,318,0
2006,315,0
2007,302,0
2008,298,0
2009,273,0
2010,262,0
2011,269,0
2012,252,0
2013,235,0
2014,283,0
2015,258,0
2016,243,0
2017,255,0
2018,242,0
2019,245,0
