year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,6
1916,0,5
1917,0,7
1918,0,0
1919,0,11
1920,0,9
1921,0,21
1922,0,15
1923,0,26
1924,0,24
1925,0,18
1926,0,25
1927,0,24
1928,0,32
1929,0,33
1930,0,38
1931,0,36
1932,0,33
1933,0,39
1934,0,40
1935,0,51
1936,0,33
1937,0,47
1938,0,36
1939,0,27
1940,0,37
1941,0,32
1942,0,34
1943,0,31
1944,0,24
1945,0,34
1946,0,44
1947,0,42
1948,0,42
1949,0,35
1950,0,29
1951,0,44
1952,0,47
1953,0,49
1954,0,57
1955,0,54
1956,0,57
1957,0,63
1958,0,79
1959,0,72
1960,0,79
1961,0,78
1962,0,70
1963,0,102
1964,0,83
1965,0,68
1966,0,67
1967,0,51
1968,0,54
1969,0,68
1970,0,66
1971,0,43
1972,0,46
1973,0,42
1974,0,35
1975,0,38
1976,0,47
1977,0,50
1978,0,48
1979,0,39
1980,0,36
1981,0,21
1982,0,28
1983,0,36
1984,0,24
1985,0,16
1986,0,15
1987,0,13
1988,0,22
1989,0,14
1990,0,11
1991,0,20
1992,0,18
1993,0,11
1994,0,17
1995,0,6
1996,0,10
1997,0,9
1998,0,6
1999,0,10
2000,0,10
2001,0,10
2002,0,6
2003,0,0
2004,0,9
2005,0,10
2006,0,7
2007,0,12
2008,0,12
2009,0,10
2010,0,0
2011,0,0
2012,0,9
2013,0,5
2014,0,5
2015,0,0
2016,0,0
2017,0,7
2018,0,0
2019,0,0
