year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,8
1913,0,5
1914,0,13
1915,0,26
1916,0,25
1917,0,28
1918,0,45
1919,0,35
1920,0,48
1921,0,53
1922,0,61
1923,0,69
1924,0,70
1925,0,74
1926,0,69
1927,0,67
1928,0,77
1929,0,87
1930,0,76
1931,0,131
1932,0,114
1933,0,121
1934,0,127
1935,0,188
1936,0,165
1937,0,146
1938,6,141
1939,0,139
1940,0,156
1941,0,185
1942,0,159
1943,0,163
1944,0,196
1945,0,158
1946,0,188
1947,0,226
1948,0,213
1949,0,203
1950,0,214
1951,0,238
1952,0,290
1953,0,296
1954,0,292
1955,0,320
1956,0,358
1957,0,427
1958,6,463
1959,0,498
1960,0,578
1961,6,629
1962,0,651
1963,5,648
1964,0,611
1965,0,586
1966,0,601
1967,6,510
1968,0,524
1969,10,536
1970,0,555
1971,7,543
1972,0,531
1973,0,521
1974,0,425
1975,8,476
1976,0,472
1977,0,526
1978,5,460
1979,8,433
1980,5,441
1981,11,378
1982,8,398
1983,6,317
1984,5,335
1985,0,313
1986,0,300
1987,0,304
1988,5,267
1989,0,286
1990,0,245
1991,0,265
1992,0,247
1993,0,184
1994,0,177
1995,0,198
1996,0,157
1997,0,173
1998,0,168
1999,0,169
2000,0,184
2001,0,153
2002,0,149
2003,0,147
2004,0,153
2005,0,151
2006,0,146
2007,0,164
2008,0,157
2009,0,151
2010,0,145
2011,0,128
2012,0,115
2013,0,115
2014,0,108
2015,0,102
2016,0,83
2017,0,90
2018,0,67
2019,0,70
