year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,5,0
1930,7,0
1931,11,0
1932,18,0
1933,13,0
1934,15,0
1935,8,0
1936,6,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,6,0
1942,0,0
1943,5,0
1944,5,0
1945,5,0
1946,6,0
1947,6,0
1948,9,0
1949,10,0
1950,13,0
1951,15,0
1952,8,0
1953,21,0
1954,22,0
1955,16,0
1956,19,0
1957,15,0
1958,18,0
1959,25,0
1960,30,0
1961,22,0
1962,12,0
1963,23,0
1964,26,0
1965,44,8
1966,63,6
1967,64,6
1968,90,6
1969,142,13
1970,161,21
1971,144,18
1972,121,10
1973,105,11
1974,99,20
1975,79,19
1976,58,9
1977,70,8
1978,50,10
1979,61,10
1980,66,21
1981,70,6
1982,50,10
1983,34,11
1984,32,7
1985,40,13
1986,29,13
1987,21,8
1988,26,12
1989,13,14
1990,14,9
1991,11,19
1992,9,13
1993,6,10
1994,5,13
1995,0,21
1996,11,16
1997,13,8
1998,16,17
1999,14,13
2000,8,10
2001,12,21
2002,0,8
2003,5,0
2004,6,5
2005,6,7
2006,5,11
2007,6,5
2008,9,8
2009,6,8
2010,0,6
2011,0,8
2012,8,7
2013,0,9
2014,5,0
2015,6,0
2016,0,6
2017,12,5
2018,7,0
2019,0,8
