year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,5
1956,0,0
1957,0,0
1958,0,7
1959,0,0
1960,0,0
1961,0,7
1962,0,6
1963,0,0
1964,0,10
1965,0,7
1966,0,8
1967,0,9
1968,0,15
1969,0,10
1970,0,10
1971,0,10
1972,0,7
1973,0,16
1974,0,16
1975,0,14
1976,0,9
1977,0,21
1978,12,18
1979,8,19
1980,6,21
1981,5,14
1982,0,25
1983,0,27
1984,0,20
1985,0,30
1986,0,25
1987,0,26
1988,0,28
1989,5,39
1990,9,30
1991,9,48
1992,0,48
1993,0,50
1994,7,57
1995,0,55
1996,0,59
1997,8,55
1998,5,47
1999,0,67
2000,6,68
2001,7,69
2002,0,87
2003,0,78
2004,0,86
2005,0,93
2006,0,96
2007,5,104
2008,0,85
2009,0,83
2010,0,79
2011,0,73
2012,0,65
2013,0,55
2014,0,60
2015,0,40
2016,0,40
2017,0,41
2018,0,38
2019,0,29
