year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,5
1948,0,5
1949,0,0
1950,0,5
1951,0,7
1952,0,7
1953,0,10
1954,0,8
1955,0,9
1956,0,15
1957,0,13
1958,0,30
1959,6,102
1960,6,219
1961,0,231
1962,0,305
1963,0,310
1964,6,800
1965,18,3258
1966,10,2568
1967,15,2029
1968,12,2077
1969,11,1814
1970,6,1525
1971,5,1264
1972,0,860
1973,5,656
1974,6,595
1975,5,587
1976,0,466
1977,0,362
1978,0,347
1979,0,272
1980,0,283
1981,0,280
1982,0,286
1983,0,331
1984,5,365
1985,6,379
1986,0,380
1987,5,386
1988,0,403
1989,0,418
1990,0,376
1991,0,391
1992,0,322
1993,0,336
1994,0,305
1995,5,282
1996,0,245
1997,0,234
1998,0,218
1999,0,192
2000,0,183
2001,0,175
2002,0,170
2003,0,177
2004,0,169
2005,0,166
2006,0,133
2007,0,125
2008,0,124
2009,0,113
2010,0,97
2011,0,84
2012,0,76
2013,0,79
2014,0,66
2015,0,57
2016,0,60
2017,0,65
2018,0,62
2019,0,43
