year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,35
1923,0,14
1924,0,0
1925,0,8
1926,0,0
1927,0,6
1928,0,8
1929,0,6
1930,0,0
1931,0,0
1932,0,5
1933,0,10
1934,0,6
1935,0,0
1936,0,0
1937,0,5
1938,0,5
1939,0,0
1940,0,5
1941,0,5
1942,0,6
1943,0,5
1944,0,8
1945,0,7
1946,0,12
1947,0,17
1948,0,19
1949,0,12
1950,5,19
1951,0,12
1952,0,17
1953,7,19
1954,7,19
1955,9,23
1956,5,18
1957,6,39
1958,9,35
1959,15,87
1960,14,161
1961,9,191
1962,8,216
1963,9,252
1964,8,314
1965,7,762
1966,11,596
1967,5,565
1968,9,504
1969,5,390
1970,12,348
1971,6,301
1972,0,217
1973,0,204
1974,6,228
1975,0,194
1976,0,182
1977,0,167
1978,0,167
1979,0,168
1980,0,182
1981,0,156
1982,7,169
1983,5,156
1984,5,186
1985,0,130
1986,0,143
1987,0,154
1988,0,144
1989,0,138
1990,0,135
1991,0,131
1992,0,115
1993,0,105
1994,5,108
1995,0,95
1996,0,89
1997,0,124
1998,0,83
1999,0,77
2000,0,107
2001,0,97
2002,0,87
2003,0,80
2004,0,89
2005,0,80
2006,0,88
2007,0,106
2008,0,90
2009,0,86
2010,0,75
2011,0,76
2012,0,56
2013,0,50
2014,0,57
2015,0,39
2016,0,37
2017,0,34
2018,0,41
2019,0,32
