year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,8,5
1969,16,5
1970,11,0
1971,13,14
1972,18,16
1973,11,27
1974,14,25
1975,13,53
1976,9,45
1977,10,46
1978,10,40
1979,10,33
1980,13,38
1981,5,46
1982,5,48
1983,9,55
1984,13,58
1985,9,62
1986,13,70
1987,17,107
1988,17,115
1989,18,162
1990,16,194
1991,18,278
1992,28,307
1993,24,331
1994,28,373
1995,30,312
1996,16,318
1997,27,335
1998,23,341
1999,12,335
2000,12,329
2001,14,333
2002,16,331
2003,0,299
2004,10,316
2005,0,336
2006,0,324
2007,5,281
2008,0,268
2009,0,226
2010,0,200
2011,0,159
2012,0,170
2013,0,122
2014,0,124
2015,0,112
2016,0,94
2017,0,86
2018,0,84
2019,0,78
