year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,6,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,5,0
1911,5,0
1912,0,0
1913,5,0
1914,6,0
1915,6,0
1916,7,0
1917,8,0
1918,5,0
1919,7,0
1920,8,0
1921,16,0
1922,9,0
1923,14,0
1924,7,0
1925,8,0
1926,7,0
1927,7,0
1928,9,0
1929,0,0
1930,8,0
1931,0,0
1932,5,0
1933,10,0
1934,0,0
1935,0,0
1936,5,0
1937,7,0
1938,0,0
1939,11,0
1940,7,0
1941,5,0
1942,9,0
1943,8,0
1944,7,0
1945,18,0
1946,30,0
1947,53,0
1948,24,0
1949,51,0
1950,57,0
1951,69,0
1952,77,0
1953,76,0
1954,85,0
1955,61,6
1956,132,0
1957,118,0
1958,130,0
1959,166,0
1960,132,0
1961,150,8
1962,151,5
1963,176,0
1964,158,6
1965,149,0
1966,194,0
1967,187,0
1968,233,0
1969,310,0
1970,279,8
1971,307,5
1972,246,0
1973,272,0
1974,254,6
1975,221,0
1976,254,0
1977,267,6
1978,285,6
1979,264,0
1980,431,9
1981,453,13
1982,320,11
1983,254,15
1984,277,10
1985,222,39
1986,228,24
1987,239,25
1988,240,24
1989,240,15
1990,219,19
1991,235,21
1992,220,21
1993,198,23
1994,171,28
1995,163,17
1996,152,17
1997,145,13
1998,162,16
1999,143,14
2000,153,21
2001,155,15
2002,112,7
2003,115,20
2004,109,8
2005,97,9
2006,81,11
2007,81,9
2008,83,6
2009,92,6
2010,77,9
2011,52,7
2012,74,6
2013,67,7
2014,74,6
2015,65,9
2016,71,11
2017,110,12
2018,206,20
2019,226,16
