year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,8,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,6,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,12,0
1959,19,0
1960,13,0
1961,13,0
1962,9,0
1963,6,0
1964,6,0
1965,9,0
1966,8,5
1967,0,0
1968,0,5
1969,0,0
1970,0,9
1971,8,0
1972,6,13
1973,11,9
1974,8,8
1975,12,14
1976,11,16
1977,14,22
1978,15,55
1979,21,34
1980,24,40
1981,19,29
1982,14,42
1983,15,48
1984,18,61
1985,62,110
1986,72,320
1987,78,430
1988,99,554
1989,163,824
1990,380,1550
1991,636,2740
1992,753,3612
1993,724,4412
1994,894,5535
1995,1125,6575
1996,1055,6066
1997,1175,5664
1998,1242,5401
1999,1166,5093
2000,1086,4553
2001,943,3980
2002,952,3486
2003,916,3160
2004,1180,2918
2005,1513,2719
2006,1838,2365
2007,1485,1959
2008,1286,1639
2009,1194,1384
2010,1142,1138
2011,1068,1028
2012,1039,955
2013,1087,902
2014,1147,890
2015,1332,940
2016,1415,870
2017,1356,993
2018,1316,939
2019,1264,959
