year,F,M
1880,69,0
1881,90,0
1882,99,0
1883,100,0
1884,93,0
1885,110,0
1886,136,0
1887,103,0
1888,133,0
1889,130,0
1890,130,0
1891,125,0
1892,144,0
1893,152,0
1894,166,0
1895,157,0
1896,167,0
1897,176,0
1898,181,0
1899,148,0
1900,205,6
1901,169,0
1902,176,0
1903,193,0
1904,191,0
1905,200,0
1906,184,0
1907,202,0
1908,187,0
1909,200,0
1910,278,0
1911,196,0
1912,272,0
1913,258,6
1914,306,0
1915,369,5
1916,404,0
1917,386,5
1918,415,8
1919,404,5
1920,395,0
1921,454,5
1922,416,5
1923,410,0
1924,380,0
1925,424,5
1926,349,0
1927,377,0
1928,349,0
1929,337,0
1930,368,0
1931,289,0
1932,294,6
1933,277,0
1934,297,0
1935,279,0
1936,275,0
1937,258,0
1938,240,5
1939,251,0
1940,214,0
1941,209,0
1942,231,0
1943,209,0
1944,224,0
1945,190,0
1946,210,0
1947,192,0
1948,192,0
1949,163,0
1950,171,0
1951,143,0
1952,173,0
1953,147,0
1954,134,0
1955,115,0
1956,123,0
1957,123,0
1958,112,0
1959,100,0
1960,100,0
1961,86,0
1962,77,0
1963,54,0
1964,73,0
1965,64,0
1966,45,0
1967,48,0
1968,36,0
1969,43,0
1970,45,0
1971,37,0
1972,38,0
1973,35,0
1974,35,0
1975,34,0
1976,28,0
1977,24,0
1978,19,0
1979,19,0
1980,32,0
1981,29,0
1982,22,0
1983,25,0
1984,18,0
1985,19,0
1986,13,0
1987,12,0
1988,14,0
1989,10,0
1990,12,0
1991,15,0
1992,11,0
1993,9,0
1994,0,0
1995,7,0
1996,0,0
1997,9,0
1998,10,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,5,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,7,0
2012,8,0
2013,8,0
2014,5,0
2015,5,0
2016,0,0
2017,6,0
2018,7,0
2019,7,0
