year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,5,0
1943,0,0
1944,0,0
1945,6,0
1946,9,0
1947,5,5
1948,8,0
1949,13,6
1950,15,0
1951,8,8
1952,22,0
1953,24,0
1954,26,0
1955,52,0
1956,137,11
1957,168,12
1958,115,14
1959,74,13
1960,54,10
1961,64,12
1962,60,5
1963,77,7
1964,67,5
1965,63,9
1966,68,6
1967,73,5
1968,91,0
1969,71,0
1970,64,0
1971,81,6
1972,90,9
1973,102,8
1974,64,16
1975,69,5
1976,72,11
1977,88,6
1978,87,7
1979,61,7
1980,88,14
1981,86,9
1982,60,6
1983,71,13
1984,66,10
1985,103,7
1986,83,8
1987,106,11
1988,115,16
1989,105,7
1990,95,11
1991,103,10
1992,92,10
1993,116,13
1994,118,10
1995,118,8
1996,113,8
1997,111,10
1998,95,16
1999,93,21
2000,97,13
2001,95,15
2002,112,23
2003,117,23
2004,120,12
2005,123,19
2006,159,22
2007,212,32
2008,245,33
2009,211,33
2010,178,33
2011,209,22
2012,231,19
2013,232,30
2014,249,23
2015,259,31
2016,243,28
2017,244,20
2018,282,23
2019,307,26
