year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,6
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,5
1958,0,9
1959,0,13
1960,0,8
1961,6,0
1962,0,0
1963,6,0
1964,8,6
1965,7,0
1966,5,6
1967,7,6
1968,5,0
1969,12,0
1970,12,5
1971,10,5
1972,8,5
1973,7,0
1974,11,6
1975,11,0
1976,8,6
1977,8,11
1978,7,6
1979,9,5
1980,0,6
1981,6,10
1982,5,9
1983,13,9
1984,7,9
1985,12,6
1986,6,8
1987,10,6
1988,10,7
1989,5,13
1990,11,10
1991,11,0
1992,11,8
1993,8,9
1994,8,9
1995,11,6
1996,11,9
1997,0,9
1998,0,9
1999,9,14
2000,9,7
2001,8,15
2002,8,11
2003,10,16
2004,10,11
2005,8,15
2006,12,46
2007,11,34
2008,7,36
2009,7,76
2010,8,66
2011,9,59
2012,13,80
2013,11,69
2014,7,70
2015,15,92
2016,21,97
2017,20,87
2018,15,82
2019,16,85
