year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,6
1914,0,0
1915,0,5
1916,0,5
1917,0,0
1918,0,0
1919,0,6
1920,0,7
1921,0,0
1922,0,5
1923,0,6
1924,0,0
1925,0,11
1926,0,8
1927,0,0
1928,0,10
1929,0,0
1930,0,0
1931,0,7
1932,0,5
1933,0,0
1934,0,10
1935,0,5
1936,5,7
1937,0,7
1938,0,9
1939,8,6
1940,9,10
1941,7,7
1942,18,9
1943,18,8
1944,19,0
1945,10,6
1946,16,12
1947,22,15
1948,30,10
1949,27,11
1950,18,10
1951,16,18
1952,20,13
1953,17,18
1954,26,21
1955,51,20
1956,33,15
1957,27,25
1958,34,35
1959,34,47
1960,51,37
1961,53,35
1962,44,36
1963,36,30
1964,38,26
1965,32,16
1966,36,34
1967,52,31
1968,49,61
1969,53,102
1970,83,130
1971,88,96
1972,71,88
1973,46,77
1974,71,73
1975,43,50
1976,54,55
1977,50,45
1978,55,57
1979,55,36
1980,49,20
1981,95,33
1982,65,25
1983,67,30
1984,64,26
1985,84,27
1986,50,25
1987,51,28
1988,69,31
1989,72,35
1990,68,33
1991,59,32
1992,74,42
1993,126,32
1994,321,35
1995,491,48
1996,431,33
1997,401,36
1998,330,39
1999,298,36
2000,254,40
2001,217,36
2002,235,35
2003,215,46
2004,188,25
2005,197,25
2006,156,37
2007,189,42
2008,161,37
2009,136,23
2010,152,46
2011,135,37
2012,118,39
2013,119,32
2014,106,29
2015,110,27
2016,120,17
2017,123,22
2018,89,31
2019,89,20
