year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,5
1950,0,5
1951,0,10
1952,0,12
1953,0,10
1954,0,19
1955,0,23
1956,0,23
1957,0,25
1958,0,35
1959,0,34
1960,0,50
1961,0,47
1962,0,45
1963,0,51
1964,0,54
1965,0,48
1966,0,54
1967,0,53
1968,0,65
1969,0,72
1970,0,90
1971,0,77
1972,0,77
1973,0,84
1974,0,71
1975,0,73
1976,0,58
1977,0,69
1978,0,77
1979,0,104
1980,0,153
1981,0,128
1982,0,158
1983,0,163
1984,0,148
1985,0,143
1986,0,142
1987,0,167
1988,0,163
1989,0,187
1990,0,170
1991,0,139
1992,0,133
1993,0,126
1994,0,107
1995,0,111
1996,0,81
1997,0,106
1998,0,83
1999,0,90
2000,0,82
2001,0,92
2002,0,85
2003,0,94
2004,0,102
2005,0,132
2006,0,108
2007,0,148
2008,0,157
2009,0,165
2010,0,144
2011,0,159
2012,0,133
2013,0,157
2014,0,149
2015,0,129
2016,0,125
2017,0,145
2018,0,116
2019,0,103
