year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,0
1911,0,0
1912,0,5
1913,0,0
1914,0,0
1915,0,9
1916,0,9
1917,0,15
1918,0,13
1919,0,5
1920,0,14
1921,0,19
1922,0,18
1923,0,20
1924,0,22
1925,0,22
1926,0,15
1927,0,22
1928,0,19
1929,0,28
1930,0,22
1931,0,29
1932,0,43
1933,0,46
1934,0,42
1935,0,47
1936,0,41
1937,0,42
1938,0,52
1939,0,51
1940,0,50
1941,0,46
1942,0,48
1943,0,50
1944,0,50
1945,0,43
1946,0,49
1947,0,47
1948,0,57
1949,0,56
1950,0,48
1951,0,61
1952,0,72
1953,0,76
1954,0,75
1955,0,83
1956,6,55
1957,0,88
1958,0,93
1959,0,68
1960,5,72
1961,0,75
1962,0,71
1963,5,77
1964,0,82
1965,0,63
1966,0,74
1967,0,53
1968,0,63
1969,0,80
1970,0,68
1971,0,63
1972,0,63
1973,0,70
1974,0,51
1975,0,65
1976,0,65
1977,0,62
1978,0,76
1979,0,91
1980,0,70
1981,0,76
1982,0,92
1983,0,85
1984,0,77
1985,0,107
1986,0,113
1987,0,136
1988,0,133
1989,0,128
1990,0,131
1991,0,112
1992,0,78
1993,0,87
1994,0,97
1995,0,56
1996,0,58
1997,0,48
1998,0,63
1999,0,49
2000,0,46
2001,0,43
2002,0,39
2003,0,35
2004,0,44
2005,0,53
2006,0,41
2007,0,43
2008,0,37
2009,0,53
2010,0,41
2011,0,33
2012,0,47
2013,0,37
2014,0,27
2015,0,21
2016,0,25
2017,0,21
2018,0,24
2019,0,19
