year,Boys,Girls
1880,15,0
1881,10,0
1882,20,0
1883,16,0
1884,27,0
1885,24,0
1886,22,7
1887,29,5
1888,38,0
1889,39,6
1890,41,0
1891,29,0
1892,36,0
1893,31,0
1894,38,0
1895,32,0
1896,40,6
1897,34,0
1898,48,7
1899,45,0
1900,54,0
1901,32,0
1902,48,0
1903,57,0
1904,50,5
1905,53,0
1906,70,6
1907,67,0
1908,74,0
1909,87,7
1910,86,0
1911,92,0
1912,129,8
1913,155,9
1914,164,9
1915,206,14
1916,235,10
1917,255,12
1918,350,22
1919,307,24
1920,326,21
1921,322,11
1922,306,27
1923,330,11
1924,388,13
1925,340,17
1926,369,15
1927,372,20
1928,387,17
1929,358,15
1930,512,20
1931,617,13
1932,629,19
1933,646,12
1934,832,18
1935,930,21
1936,1104,12
1937,1161,12
1938,1229,17
1939,1175,13
1940,1169,15
1941,1047,15
1942,1060,23
1943,1044,23
1944,944,16
1945,883,10
1946,986,13
1947,1063,8
1948,865,15
1949,849,12
1950,687,5
1951,752,10
1952,771,9
1953,942,14
1954,747,9
1955,648,0
1956,628,8
1957,609,10
1958,494,6
1959,490,5
1960,457,5
1961,381,0
1962,360,5
1963,348,6
1964,324,0
1965,208,0
1966,220,0
1967,159,0
1968,157,5
1969,182,0
1970,160,0
1971,153,0
1972,190,0
1973,187,5
1974,183,0
1975,203,0
1976,172,0
1977,186,5
1978,140,0
1979,116,6
1980,172,0
1981,135,8
1982,125,0
1983,151,0
1984,113,0
1985,103,0
1986,75,0
1987,91,0
1988,79,0
1989,131,0
1990,105,0
1991,120,0
1992,100,0
1993,117,0
1994,95,0
1995,89,0
1996,108,0
1997,81,0
1998,81,0
1999,99,0
2000,114,0
2001,148,0
2002,124,0
2003,136,0
2004,116,0
2005,151,0
2006,147,0
2007,295,0
2008,278,0
2009,288,0
2010,281,0
2011,310,0
2012,313,0
2013,293,0
2014,345,0
2015,288,0
2016,254,0
2017,225,0
2018,255,0
2019,256,0
