year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,5,0
1919,0,0
1920,0,0
1921,0,0
1922,5,0
1923,5,0
1924,13,0
1925,18,0
1926,23,0
1927,16,0
1928,68,0
1929,20,0
1930,24,0
1931,28,0
1932,20,0
1933,29,0
1934,26,0
1935,23,0
1936,26,0
1937,19,0
1938,12,0
1939,17,0
1940,14,0
1941,12,0
1942,25,0
1943,19,0
1944,26,0
1945,11,0
1946,24,0
1947,25,0
1948,22,0
1949,28,0
1950,26,0
1951,25,0
1952,24,0
1953,36,0
1954,36,0
1955,38,0
1956,40,0
1957,26,0
1958,29,0
1959,33,0
1960,34,0
1961,48,0
1962,27,0
1963,22,0
1964,27,0
1965,22,0
1966,24,0
1967,31,0
1968,23,0
1969,13,0
1970,12,0
1971,12,0
1972,16,0
1973,12,0
1974,45,0
1975,37,0
1976,37,0
1977,32,0
1978,27,0
1979,26,0
1980,41,0
1981,32,0
1982,36,0
1983,26,0
1984,32,0
1985,23,0
1986,22,0
1987,21,0
1988,21,0
1989,25,0
1990,18,0
1991,23,0
1992,12,0
1993,14,0
1994,13,0
1995,10,0
1996,0,0
1997,6,0
1998,9,0
1999,7,0
2000,10,0
2001,14,0
2002,16,0
2003,14,0
2004,9,0
2005,26,0
2006,24,0
2007,21,0
2008,25,0
2009,12,0
2010,8,0
2011,12,0
2012,15,0
2013,11,0
2014,14,0
2015,10,0
2016,11,0
2017,8,0
2018,5,0
2019,11,0
