year,Girls,Boys
1880,10,0
1881,9,0
1882,7,0
1883,10,0
1884,13,0
1885,9,0
1886,24,0
1887,11,0
1888,12,0
1889,7,0
1890,15,0
1891,6,0
1892,11,0
1893,11,0
1894,16,0
1895,20,0
1896,22,0
1897,19,0
1898,15,0
1899,17,0
1900,16,0
1901,17,0
1902,23,0
1903,15,0
1904,21,0
1905,16,0
1906,24,0
1907,34,0
1908,30,0
1909,30,0
1910,24,0
1911,41,0
1912,42,0
1913,49,0
1914,74,0
1915,66,0
1916,99,0
1917,85,0
1918,100,0
1919,81,0
1920,95,0
1921,83,0
1922,78,0
1923,90,0
1924,92,0
1925,76,0
1926,88,0
1927,68,0
1928,67,0
1929,66,0
1930,50,0
1931,59,0
1932,63,0
1933,46,0
1934,38,0
1935,53,0
1936,43,0
1937,73,0
1938,84,0
1939,69,0
1940,80,0
1941,88,0
1942,78,0
1943,82,0
1944,89,0
1945,64,0
1946,91,0
1947,80,0
1948,81,0
1949,90,0
1950,94,0
1951,93,0
1952,93,0
1953,103,0
1954,126,0
1955,122,0
1956,124,0
1957,154,0
1958,131,0
1959,153,0
1960,172,0
1961,196,0
1962,244,0
1963,215,0
1964,200,0
1965,205,0
1966,193,0
1967,185,0
1968,182,0
1969,291,0
1970,393,0
1971,370,0
1972,256,0
1973,245,0
1974,203,0
1975,218,0
1976,159,0
1977,140,0
1978,154,0
1979,178,0
1980,182,0
1981,179,0
1982,172,0
1983,165,0
1984,127,0
1985,168,0
1986,139,0
1987,146,0
1988,146,0
1989,181,0
1990,156,0
1991,175,0
1992,168,0
1993,167,0
1994,176,0
1995,171,0
1996,244,0
1997,365,0
1998,397,0
1999,396,0
2000,405,0
2001,460,0
2002,428,0
2003,452,0
2004,422,0
2005,484,0
2006,503,0
2007,609,0
2008,697,0
2009,1022,0
2010,1142,0
2011,1275,0
2012,1271,0
2013,1329,0
2014,1268,0
2015,1357,0
2016,1397,5
2017,1380,0
2018,1344,0
2019,1220,0
