year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,5,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,9,0
1934,6,0
1935,9,0
1936,5,0
1937,0,0
1938,10,0
1939,11,0
1940,9,0
1941,9,0
1942,13,0
1943,13,0
1944,15,0
1945,15,0
1946,20,0
1947,28,0
1948,30,0
1949,22,0
1950,22,0
1951,18,0
1952,23,0
1953,25,0
1954,26,0
1955,35,0
1956,27,0
1957,28,0
1958,32,0
1959,25,0
1960,30,0
1961,30,0
1962,28,0
1963,39,0
1964,31,0
1965,91,0
1966,406,0
1967,375,0
1968,390,0
1969,320,0
1970,299,0
1971,210,0
1972,191,0
1973,159,0
1974,165,0
1975,179,0
1976,157,0
1977,171,0
1978,181,0
1979,166,0
1980,177,0
1981,160,0
1982,167,0
1983,162,0
1984,198,0
1985,272,7
1986,283,0
1987,288,5
1988,240,7
1989,241,8
1990,255,8
1991,248,8
1992,214,12
1993,224,8
1994,256,7
1995,245,6
1996,235,7
1997,252,10
1998,254,9
1999,253,7
2000,243,9
2001,233,7
2002,244,8
2003,264,5
2004,257,16
2005,220,11
2006,233,19
2007,259,19
2008,256,19
2009,228,16
2010,222,15
2011,224,17
2012,221,22
2013,227,16
2014,250,19
2015,243,17
2016,363,24
2017,436,20
2018,414,23
2019,410,22
