year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,6,5
1916,6,0
1917,0,0
1918,5,0
1919,11,0
1920,0,5
1921,5,0
1922,5,6
1923,0,6
1924,7,0
1925,9,0
1926,0,0
1927,5,9
1928,7,6
1929,5,5
1930,0,9
1931,0,5
1932,0,0
1933,5,7
1934,9,11
1935,0,10
1936,7,11
1937,8,8
1938,7,0
1939,11,6
1940,8,0
1941,8,7
1942,0,8
1943,6,10
1944,8,9
1945,9,17
1946,9,6
1947,5,6
1948,14,6
1949,8,14
1950,11,12
1951,7,8
1952,6,11
1953,15,13
1954,7,13
1955,10,13
1956,15,7
1957,13,18
1958,30,10
1959,33,15
1960,27,23
1961,35,13
1962,44,25
1963,45,25
1964,49,42
1965,58,34
1966,52,37
1967,68,35
1968,53,37
1969,81,51
1970,95,92
1971,87,120
1972,67,133
1973,82,128
1974,67,111
1975,99,135
1976,251,114
1977,262,92
1978,213,64
1979,199,69
1980,198,66
1981,158,46
1982,139,33
1983,120,25
1984,111,50
1985,132,30
1986,94,34
1987,77,22
1988,93,30
1989,82,38
1990,63,29
1991,61,33
1992,48,36
1993,46,25
1994,45,16
1995,29,15
1996,27,18
1997,20,17
1998,20,13
1999,19,22
2000,23,14
2001,16,21
2002,14,11
2003,15,6
2004,15,10
2005,15,9
2006,13,9
2007,13,8
2008,14,10
2009,14,10
2010,8,6
2011,8,8
2012,6,5
2013,7,6
2014,8,0
2015,0,6
2016,0,5
2017,0,6
2018,0,0
2019,0,0
