year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,5,0
1929,5,0
1930,6,0
1931,0,0
1932,0,0
1933,0,0
1934,8,0
1935,0,0
1936,9,0
1937,9,0
1938,5,0
1939,12,0
1940,11,0
1941,16,0
1942,23,0
1943,28,0
1944,22,0
1945,34,0
1946,44,0
1947,47,0
1948,36,0
1949,43,0
1950,47,0
1951,50,0
1952,49,0
1953,46,0
1954,53,0
1955,53,0
1956,68,0
1957,65,0
1958,44,0
1959,53,0
1960,72,0
1961,143,0
1962,120,0
1963,260,0
1964,204,0
1965,162,0
1966,121,0
1967,125,0
1968,118,0
1969,125,0
1970,153,0
1971,116,0
1972,111,0
1973,101,0
1974,94,0
1975,114,0
1976,75,0
1977,93,0
1978,89,0
1979,107,0
1980,92,0
1981,98,0
1982,88,0
1983,84,0
1984,82,0
1985,95,0
1986,97,0
1987,82,0
1988,103,0
1989,73,0
1990,95,0
1991,68,0
1992,70,0
1993,65,0
1994,89,0
1995,67,0
1996,43,0
1997,53,0
1998,51,0
1999,55,0
2000,41,0
2001,55,0
2002,55,0
2003,52,0
2004,44,0
2005,34,0
2006,19,0
2007,24,0
2008,27,0
2009,30,0
2010,23,0
2011,22,0
2012,18,0
2013,28,0
2014,23,0
2015,15,0
2016,17,0
2017,14,0
2018,18,0
2019,10,0
