year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,5,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,5,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,6,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,5,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,6,0
1952,9,0
1953,7,0
1954,7,0
1955,17,0
1956,26,0
1957,44,0
1958,32,0
1959,20,0
1960,12,0
1961,26,0
1962,57,0
1963,81,0
1964,95,0
1965,103,0
1966,104,0
1967,68,0
1968,97,0
1969,139,0
1970,164,0
1971,158,0
1972,137,6
1973,139,0
1974,201,7
1975,156,0
1976,136,5
1977,257,0
1978,208,0
1979,248,0
1980,195,0
1981,192,0
1982,196,0
1983,158,0
1984,162,0
1985,173,5
1986,166,5
1987,173,0
1988,177,0
1989,166,0
1990,183,0
1991,192,0
1992,298,0
1993,347,5
1994,510,5
1995,1152,7
1996,1256,5
1997,1856,9
1998,2711,7
1999,2917,0
2000,3747,15
2001,3983,23
2002,3899,16
2003,3986,12
2004,3891,29
2005,4264,16
2006,3674,15
2007,3571,8
2008,3157,8
2009,2897,16
2010,2475,9
2011,1898,0
2012,1514,5
2013,1293,0
2014,1117,5
2015,1062,0
2016,834,0
2017,749,7
2018,776,0
2019,663,0
