year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,7,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,7,0
1928,0,0
1929,0,0
1930,0,0
1931,6,0
1932,5,0
1933,0,0
1934,5,0
1935,13,0
1936,6,0
1937,6,0
1938,12,0
1939,12,0
1940,5,0
1941,9,0
1942,13,0
1943,9,0
1944,10,0
1945,9,0
1946,6,0
1947,22,0
1948,15,0
1949,9,0
1950,8,0
1951,7,0
1952,13,0
1953,18,0
1954,15,0
1955,11,0
1956,12,0
1957,17,0
1958,6,0
1959,11,0
1960,16,0
1961,11,0
1962,34,0
1963,15,0
1964,19,0
1965,22,0
1966,16,0
1967,18,0
1968,18,0
1969,18,0
1970,20,0
1971,23,0
1972,16,0
1973,23,0
1974,18,0
1975,20,0
1976,26,0
1977,36,0
1978,38,0
1979,54,0
1980,41,0
1981,44,0
1982,31,0
1983,31,0
1984,31,0
1985,26,0
1986,34,0
1987,25,0
1988,24,0
1989,25,0
1990,18,0
1991,30,0
1992,22,0
1993,13,0
1994,7,0
1995,9,0
1996,15,0
1997,10,0
1998,10,0
1999,7,0
2000,10,0
2001,10,0
2002,0,0
2003,0,0
2004,9,0
2005,0,0
2006,10,0
2007,9,0
2008,0,0
2009,6,0
2010,0,0
2011,0,0
2012,6,0
2013,7,0
2014,0,0
2015,0,0
2016,6,0
2017,0,0
2018,0,0
2019,5,0
