year,Boys,Girls
1880,0,0
1881,0,0
1882,6,0
1883,7,0
1884,10,0
1885,6,0
1886,10,0
1887,12,0
1888,8,0
1889,10,0
1890,9,0
1891,12,0
1892,11,0
1893,10,0
1894,12,0
1895,5,0
1896,15,0
1897,5,0
1898,9,0
1899,6,0
1900,7,0
1901,10,0
1902,6,0
1903,11,0
1904,7,0
1905,6,0
1906,9,0
1907,9,0
1908,11,0
1909,7,0
1910,14,0
1911,15,0
1912,21,0
1913,15,0
1914,22,0
1915,27,0
1916,31,0
1917,25,0
1918,26,0
1919,37,0
1920,38,0
1921,32,0
1922,51,0
1923,72,0
1924,57,0
1925,74,0
1926,75,0
1927,92,0
1928,86,0
1929,78,0
1930,99,0
1931,86,0
1932,94,0
1933,131,0
1934,122,0
1935,147,0
1936,125,0
1937,150,0
1938,137,0
1939,156,0
1940,245,0
1941,275,0
1942,251,0
1943,262,0
1944,289,0
1945,274,0
1946,367,0
1947,425,0
1948,391,0
1949,426,0
1950,364,0
1951,409,0
1952,414,0
1953,459,0
1954,406,0
1955,401,0
1956,453,0
1957,499,0
1958,462,0
1959,417,0
1960,395,0
1961,360,0
1962,357,0
1963,318,0
1964,276,0
1965,222,0
1966,212,0
1967,217,0
1968,224,0
1969,249,0
1970,270,0
1971,272,0
1972,236,0
1973,224,0
1974,235,0
1975,220,0
1976,198,0
1977,207,0
1978,177,0
1979,163,0
1980,204,0
1981,174,0
1982,173,0
1983,119,0
1984,126,0
1985,114,0
1986,95,0
1987,95,0
1988,79,0
1989,82,0
1990,85,0
1991,67,0
1992,55,0
1993,50,0
1994,43,0
1995,39,0
1996,36,0
1997,40,0
1998,36,0
1999,38,0
2000,33,0
2001,32,0
2002,30,0
2003,36,0
2004,28,0
2005,25,0
2006,26,0
2007,29,0
2008,16,0
2009,13,0
2010,18,0
2011,11,0
2012,16,0
2013,9,0
2014,14,0
2015,13,0
2016,11,0
2017,13,0
2018,14,0
2019,13,0
