year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,9
1911,0,10
1912,0,19
1913,0,22
1914,0,30
1915,0,34
1916,0,54
1917,0,61
1918,0,59
1919,0,58
1920,0,59
1921,0,78
1922,0,113
1923,0,78
1924,0,84
1925,0,109
1926,0,124
1927,0,123
1928,0,144
1929,0,179
1930,0,191
1931,0,246
1932,6,256
1933,0,263
1934,0,288
1935,0,294
1936,5,394
1937,0,411
1938,0,420
1939,6,455
1940,0,502
1941,0,559
1942,7,647
1943,0,623
1944,7,547
1945,6,527
1946,0,563
1947,5,609
1948,0,548
1949,0,584
1950,6,508
1951,6,536
1952,5,555
1953,0,541
1954,0,503
1955,6,535
1956,0,500
1957,0,498
1958,0,481
1959,6,411
1960,5,403
1961,5,446
1962,0,463
1963,0,422
1964,0,441
1965,0,402
1966,0,425
1967,0,375
1968,5,341
1969,6,415
1970,0,430
1971,0,320
1972,0,294
1973,0,279
1974,0,237
1975,0,209
1976,5,233
1977,0,219
1978,0,181
1979,0,195
1980,0,193
1981,0,202
1982,0,180
1983,0,168
1984,0,123
1985,0,145
1986,0,142
1987,0,129
1988,0,189
1989,0,164
1990,0,158
1991,0,147
1992,5,148
1993,0,118
1994,0,126
1995,0,97
1996,0,107
1997,0,90
1998,0,90
1999,0,77
2000,0,74
2001,0,99
2002,0,63
2003,0,79
2004,0,56
2005,0,61
2006,0,51
2007,0,71
2008,0,59
2009,0,55
2010,0,44
2011,0,38
2012,0,51
2013,0,36
2014,0,38
2015,0,34
2016,0,35
2017,0,39
2018,0,37
2019,0,33
