year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,5
1915,0,5
1916,0,9
1917,0,0
1918,0,7
1919,0,11
1920,0,9
1921,0,15
1922,0,11
1923,0,9
1924,0,14
1925,0,14
1926,0,18
1927,0,21
1928,0,18
1929,0,21
1930,0,21
1931,0,28
1932,0,27
1933,0,33
1934,0,49
1935,0,43
1936,0,68
1937,0,48
1938,0,50
1939,0,48
1940,0,56
1941,5,54
1942,6,50
1943,0,68
1944,0,56
1945,0,54
1946,0,63
1947,0,60
1948,5,65
1949,0,60
1950,0,49
1951,0,57
1952,5,45
1953,0,46
1954,0,49
1955,5,44
1956,0,34
1957,0,41
1958,0,40
1959,0,54
1960,0,40
1961,0,40
1962,0,38
1963,0,46
1964,0,56
1965,0,45
1966,6,37
1967,5,40
1968,0,45
1969,0,53
1970,0,59
1971,5,52
1972,0,51
1973,0,54
1974,0,37
1975,0,57
1976,0,60
1977,0,60
1978,0,68
1979,6,68
1980,5,83
1981,0,95
1982,5,108
1983,5,122
1984,5,156
1985,0,206
1986,5,215
1987,7,207
1988,6,205
1989,0,241
1990,0,216
1991,0,211
1992,0,183
1993,0,150
1994,0,142
1995,5,98
1996,0,101
1997,0,93
1998,0,90
1999,0,87
2000,0,84
2001,0,70
2002,0,90
2003,0,73
2004,0,100
2005,0,89
2006,0,90
2007,0,82
2008,0,95
2009,0,89
2010,0,80
2011,0,63
2012,0,79
2013,0,45
2014,0,60
2015,0,49
2016,0,43
2017,0,42
2018,0,45
2019,0,33
