year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,5,0
1922,5,0
1923,7,0
1924,8,0
1925,11,0
1926,8,0
1927,20,0
1928,18,0
1929,11,0
1930,15,0
1931,10,0
1932,22,0
1933,28,0
1934,15,0
1935,14,0
1936,26,0
1937,16,0
1938,23,0
1939,34,0
1940,32,0
1941,31,0
1942,27,0
1943,49,0
1944,43,0
1945,40,0
1946,42,0
1947,67,0
1948,60,0
1949,54,0
1950,62,0
1951,68,0
1952,76,0
1953,75,0
1954,73,0
1955,62,0
1956,53,0
1957,60,0
1958,52,0
1959,39,0
1960,44,0
1961,78,0
1962,53,0
1963,54,0
1964,55,0
1965,49,0
1966,52,0
1967,31,0
1968,58,0
1969,55,0
1970,56,0
1971,51,0
1972,40,0
1973,42,0
1974,37,0
1975,37,0
1976,35,0
1977,41,0
1978,42,0
1979,56,0
1980,66,0
1981,84,0
1982,80,0
1983,80,0
1984,99,0
1985,104,0
1986,90,0
1987,123,0
1988,118,0
1989,120,0
1990,114,0
1991,100,0
1992,122,0
1993,131,0
1994,109,0
1995,89,0
1996,84,0
1997,77,0
1998,80,0
1999,66,0
2000,70,0
2001,67,0
2002,54,0
2003,63,0
2004,50,0
2005,44,0
2006,47,0
2007,42,0
2008,46,0
2009,35,0
2010,46,0
2011,29,0
2012,25,0
2013,24,0
2014,29,0
2015,23,0
2016,20,0
2017,15,0
2018,20,0
2019,11,0
