year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,5,0
1916,0,0
1917,8,0
1918,5,0
1919,0,0
1920,0,0
1921,7,0
1922,5,0
1923,11,0
1924,10,0
1925,0,0
1926,7,0
1927,8,0
1928,5,5
1929,0,0
1930,9,7
1931,6,0
1932,12,0
1933,8,0
1934,9,0
1935,9,5
1936,0,5
1937,9,0
1938,7,5
1939,10,0
1940,9,0
1941,8,0
1942,13,0
1943,12,0
1944,8,0
1945,11,7
1946,8,0
1947,11,0
1948,14,0
1949,9,0
1950,8,0
1951,5,8
1952,10,5
1953,0,10
1954,11,8
1955,6,8
1956,20,12
1957,8,7
1958,15,7
1959,9,0
1960,7,8
1961,18,17
1962,13,7
1963,15,6
1964,14,5
1965,19,7
1966,17,7
1967,25,8
1968,22,8
1969,33,7
1970,32,5
1971,29,0
1972,21,8
1973,28,10
1974,53,6
1975,44,0
1976,59,0
1977,37,6
1978,38,0
1979,41,6
1980,33,0
1981,36,0
1982,25,5
1983,23,0
1984,27,5
1985,17,0
1986,20,0
1987,19,0
1988,28,0
1989,23,0
1990,22,0
1991,24,6
1992,21,0
1993,26,0
1994,23,0
1995,37,0
1996,31,0
1997,28,0
1998,42,0
1999,57,0
2000,57,0
2001,60,0
2002,55,0
2003,49,0
2004,56,0
2005,77,6
2006,65,0
2007,68,0
2008,66,0
2009,39,0
2010,52,0
2011,52,0
2012,40,0
2013,43,0
2014,42,0
2015,52,0
2016,52,0
2017,46,0
2018,52,0
2019,85,0
