year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,5,0
1939,0,0
1940,0,0
1941,0,0
1942,5,0
1943,9,0
1944,7,0
1945,7,5
1946,23,0
1947,18,0
1948,17,6
1949,16,6
1950,12,6
1951,37,0
1952,33,10
1953,38,10
1954,64,19
1955,72,22
1956,75,20
1957,97,27
1958,88,42
1959,88,33
1960,91,37
1961,78,36
1962,114,51
1963,126,33
1964,103,36
1965,88,40
1966,88,28
1967,92,33
1968,99,33
1969,122,50
1970,147,72
1971,142,66
1972,119,79
1973,121,83
1974,157,102
1975,211,108
1976,480,125
1977,436,121
1978,443,102
1979,381,88
1980,493,98
1981,480,98
1982,506,94
1983,464,71
1984,446,68
1985,597,99
1986,443,90
1987,444,97
1988,379,95
1989,352,104
1990,381,98
1991,356,104
1992,315,75
1993,277,57
1994,293,79
1995,254,52
1996,264,55
1997,219,44
1998,207,48
1999,191,52
2000,179,39
2001,192,41
2002,146,53
2003,170,51
2004,166,35
2005,132,33
2006,146,41
2007,161,48
2008,137,47
2009,127,36
2010,96,40
2011,80,26
2012,78,29
2013,69,25
2014,66,21
2015,58,20
2016,76,26
2017,51,20
2018,47,18
2019,28,16
