year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,6,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,5,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,7,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,6,0
1914,11,0
1915,7,0
1916,12,0
1917,13,0
1918,17,0
1919,23,0
1920,21,0
1921,17,0
1922,21,0
1923,21,0
1924,22,0
1925,18,0
1926,14,0
1927,23,0
1928,26,0
1929,14,0
1930,19,0
1931,16,0
1932,18,0
1933,27,0
1934,33,0
1935,43,0
1936,35,0
1937,26,0
1938,43,0
1939,35,0
1940,34,0
1941,33,0
1942,48,0
1943,50,0
1944,33,0
1945,34,0
1946,34,0
1947,36,0
1948,34,0
1949,45,0
1950,39,0
1951,61,0
1952,51,0
1953,65,0
1954,70,0
1955,61,0
1956,51,0
1957,68,0
1958,68,0
1959,39,0
1960,65,0
1961,51,0
1962,52,0
1963,54,0
1964,51,0
1965,43,0
1966,44,0
1967,61,0
1968,43,0
1969,44,0
1970,43,0
1971,45,0
1972,38,0
1973,43,0
1974,31,0
1975,42,0
1976,50,0
1977,41,0
1978,49,0
1979,52,0
1980,47,0
1981,34,0
1982,40,0
1983,32,0
1984,31,0
1985,39,0
1986,43,0
1987,30,0
1988,39,0
1989,30,0
1990,35,0
1991,32,0
1992,38,0
1993,27,0
1994,20,0
1995,21,0
1996,22,0
1997,5,0
1998,14,0
1999,12,0
2000,16,0
2001,16,0
2002,17,0
2003,10,0
2004,12,0
2005,14,0
2006,8,0
2007,14,0
2008,12,0
2009,8,0
2010,7,0
2011,10,0
2012,16,0
2013,7,0
2014,9,0
2015,6,0
2016,8,0
2017,10,0
2018,0,0
2019,7,0
