year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,7
1916,0,0
1917,0,8
1918,0,9
1919,0,10
1920,0,13
1921,0,12
1922,0,16
1923,0,11
1924,0,16
1925,0,30
1926,0,19
1927,0,31
1928,0,21
1929,0,21
1930,0,21
1931,0,18
1932,0,10
1933,0,10
1934,0,9
1935,0,7
1936,0,5
1937,0,10
1938,0,10
1939,0,10
1940,0,14
1941,0,0
1942,0,9
1943,0,7
1944,0,6
1945,0,0
1946,0,6
1947,0,0
1948,0,5
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,7
1963,0,9
1964,0,10
1965,0,9
1966,0,8
1967,0,10
1968,0,8
1969,0,6
1970,0,9
1971,0,10
1972,0,7
1973,0,8
1974,0,6
1975,0,5
1976,0,8
1977,0,8
1978,0,19
1979,0,31
1980,0,30
1981,0,22
1982,0,22
1983,0,8
1984,0,20
1985,0,14
1986,0,16
1987,0,17
1988,0,22
1989,0,43
1990,0,23
1991,0,23
1992,0,26
1993,0,15
1994,0,25
1995,0,21
1996,0,22
1997,0,17
1998,0,19
1999,0,25
2000,0,30
2001,0,26
2002,0,33
2003,0,33
2004,0,34
2005,0,34
2006,0,33
2007,0,34
2008,0,28
2009,0,26
2010,0,28
2011,0,23
2012,0,26
2013,0,32
2014,0,27
2015,0,29
2016,0,30
2017,0,38
2018,0,27
2019,0,25
