year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,5,0
1952,6,0
1953,11,0
1954,11,0
1955,7,0
1956,9,0
1957,11,0
1958,7,0
1959,18,0
1960,13,0
1961,16,0
1962,11,0
1963,7,0
1964,11,0
1965,9,0
1966,11,0
1967,10,0
1968,22,0
1969,22,0
1970,24,0
1971,37,0
1972,34,0
1973,82,0
1974,161,7
1975,124,0
1976,162,10
1977,230,11
1978,236,12
1979,324,14
1980,351,18
1981,364,13
1982,370,18
1983,331,20
1984,454,15
1985,603,21
1986,697,27
1987,816,31
1988,885,24
1989,1078,38
1990,1218,23
1991,1273,21
1992,1352,19
1993,1552,29
1994,1758,12
1995,1605,21
1996,1587,17
1997,1606,24
1998,1710,11
1999,1573,15
2000,1645,14
2001,1756,13
2002,1758,17
2003,1664,11
2004,1886,24
2005,1905,10
2006,1944,10
2007,1688,7
2008,1503,7
2009,1162,0
2010,927,0
2011,736,0
2012,590,0
2013,436,0
2014,410,0
2015,313,0
2016,283,0
2017,235,5
2018,189,0
2019,181,0
