year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,5,7
1926,0,10
1927,0,10
1928,5,18
1929,0,12
1930,5,16
1931,21,32
1932,6,40
1933,9,42
1934,10,51
1935,6,56
1936,13,56
1937,10,60
1938,9,66
1939,9,97
1940,12,86
1941,11,89
1942,10,82
1943,15,105
1944,8,89
1945,15,91
1946,13,121
1947,13,116
1948,14,119
1949,7,104
1950,12,117
1951,9,147
1952,13,142
1953,11,168
1954,13,162
1955,18,143
1956,18,153
1957,23,137
1958,22,126
1959,25,129
1960,30,127
1961,42,103
1962,33,101
1963,19,90
1964,30,84
1965,20,58
1966,17,71
1967,12,59
1968,7,66
1969,10,47
1970,20,67
1971,7,60
1972,9,41
1973,12,39
1974,6,52
1975,0,43
1976,10,49
1977,10,38
1978,9,37
1979,5,35
1980,6,41
1981,15,43
1982,12,26
1983,8,36
1984,6,36
1985,9,32
1986,12,34
1987,8,28
1988,7,40
1989,7,44
1990,18,46
1991,11,50
1992,13,61
1993,14,73
1994,9,77
1995,12,84
1996,21,112
1997,6,99
1998,8,78
1999,10,94
2000,13,99
2001,12,78
2002,13,64
2003,10,82
2004,10,83
2005,14,61
2006,17,89
2007,13,76
2008,20,47
2009,15,70
2010,11,44
2011,19,45
2012,16,48
2013,19,35
2014,8,38
2015,8,35
2016,5,30
2017,7,27
2018,5,27
2019,5,28
