year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,9,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,8,0
1899,5,0
1900,7,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,7,0
1906,5,0
1907,5,0
1908,0,0
1909,0,0
1910,5,0
1911,6,0
1912,10,0
1913,14,0
1914,19,0
1915,20,0
1916,16,0
1917,17,0
1918,14,0
1919,28,0
1920,22,0
1921,26,0
1922,18,0
1923,22,0
1924,17,0
1925,33,0
1926,26,0
1927,24,0
1928,30,0
1929,19,0
1930,14,0
1931,16,0
1932,22,0
1933,18,0
1934,33,0
1935,38,0
1936,37,0
1937,36,0
1938,43,0
1939,35,0
1940,42,0
1941,49,0
1942,46,0
1943,54,0
1944,55,0
1945,90,0
1946,97,0
1947,108,0
1948,95,0
1949,100,0
1950,86,0
1951,70,0
1952,98,0
1953,98,0
1954,83,0
1955,92,0
1956,100,0
1957,88,0
1958,60,0
1959,79,0
1960,62,0
1961,80,0
1962,69,0
1963,70,0
1964,63,0
1965,41,0
1966,49,0
1967,37,0
1968,41,0
1969,26,0
1970,27,0
1971,40,0
1972,42,0
1973,38,0
1974,27,0
1975,32,0
1976,45,0
1977,40,0
1978,41,0
1979,32,0
1980,35,0
1981,40,0
1982,41,0
1983,32,0
1984,25,0
1985,35,0
1986,30,0
1987,35,0
1988,59,0
1989,52,0
1990,58,0
1991,53,0
1992,40,0
1993,34,0
1994,53,0
1995,43,0
1996,38,0
1997,37,0
1998,38,0
1999,40,0
2000,43,0
2001,36,0
2002,47,0
2003,39,0
2004,39,0
2005,44,0
2006,48,0
2007,32,0
2008,57,0
2009,38,0
2010,33,0
2011,32,0
2012,32,0
2013,51,0
2014,43,0
2015,34,0
2016,39,0
2017,32,0
2018,28,0
2019,34,0
