year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,5,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,0,0
1913,6,0
1914,15,0
1915,11,0
1916,17,0
1917,16,0
1918,14,0
1919,16,0
1920,15,0
1921,13,0
1922,8,0
1923,17,0
1924,25,0
1925,13,0
1926,14,0
1927,20,0
1928,17,0
1929,15,0
1930,17,0
1931,31,0
1932,28,0
1933,28,0
1934,24,0
1935,36,0
1936,37,0
1937,42,0
1938,49,0
1939,54,0
1940,43,0
1941,54,0
1942,60,0
1943,67,0
1944,63,0
1945,58,0
1946,69,0
1947,87,0
1948,72,0
1949,83,0
1950,88,0
1951,103,0
1952,73,0
1953,88,0
1954,103,0
1955,103,0
1956,112,0
1957,103,0
1958,104,0
1959,84,0
1960,120,0
1961,83,0
1962,119,0
1963,95,0
1964,88,0
1965,77,0
1966,79,0
1967,84,0
1968,72,0
1969,88,0
1970,71,0
1971,81,0
1972,55,0
1973,80,0
1974,64,0
1975,61,0
1976,46,0
1977,56,0
1978,59,0
1979,79,0
1980,57,0
1981,67,0
1982,59,0
1983,56,0
1984,48,0
1985,50,0
1986,73,0
1987,76,0
1988,67,0
1989,66,0
1990,66,0
1991,102,0
1992,70,0
1993,51,0
1994,40,0
1995,36,0
1996,37,0
1997,35,0
1998,27,0
1999,23,0
2000,25,0
2001,25,0
2002,33,0
2003,27,0
2004,23,0
2005,24,0
2006,20,0
2007,13,0
2008,21,0
2009,17,0
2010,14,0
2011,14,0
2012,6,0
2013,14,0
2014,13,0
2015,8,0
2016,9,0
2017,7,0
2018,8,0
2019,0,0
