year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,6,0
1910,8,0
1911,11,0
1912,15,0
1913,20,0
1914,34,0
1915,39,0
1916,54,0
1917,55,0
1918,74,0
1919,79,0
1920,121,0
1921,105,0
1922,106,0
1923,107,0
1924,133,0
1925,140,0
1926,145,0
1927,197,0
1928,194,5
1929,226,0
1930,270,0
1931,261,0
1932,306,6
1933,361,0
1934,412,0
1935,448,0
1936,599,0
1937,716,6
1938,640,5
1939,620,0
1940,578,0
1941,596,5
1942,719,0
1943,651,7
1944,729,5
1945,1128,5
1946,2053,7
1947,3205,12
1948,2745,5
1949,2458,0
1950,2295,6
1951,2550,7
1952,2181,8
1953,1864,8
1954,1791,0
1955,1840,10
1956,2362,8
1957,1554,0
1958,1223,0
1959,1013,0
1960,856,6
1961,709,0
1962,590,9
1963,664,0
1964,516,7
1965,427,0
1966,346,0
1967,306,0
1968,284,0
1969,270,5
1970,243,0
1971,280,0
1972,203,6
1973,163,5
1974,161,0
1975,155,0
1976,171,0
1977,161,0
1978,155,0
1979,161,0
1980,138,5
1981,124,0
1982,106,0
1983,102,0
1984,75,0
1985,80,0
1986,63,0
1987,47,0
1988,55,0
1989,75,0
1990,46,0
1991,40,0
1992,53,0
1993,45,0
1994,54,0
1995,46,0
1996,32,0
1997,40,0
1998,53,0
1999,52,0
2000,36,5
2001,38,0
2002,44,0
2003,26,0
2004,40,0
2005,36,0
2006,31,0
2007,30,0
2008,27,0
2009,35,0
2010,36,0
2011,23,0
2012,18,0
2013,28,0
2014,33,0
2015,30,0
2016,23,0
2017,20,0
2018,20,0
2019,21,0
