year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,13,0
1962,15,0
1963,13,0
1964,11,0
1965,7,0
1966,5,0
1967,5,0
1968,9,0
1969,7,0
1970,7,8
1971,9,0
1972,25,6
1973,36,0
1974,47,8
1975,65,21
1976,41,13
1977,45,24
1978,41,21
1979,46,12
1980,50,19
1981,36,18
1982,38,13
1983,37,12
1984,40,17
1985,26,14
1986,43,5
1987,36,11
1988,46,12
1989,44,9
1990,83,10
1991,121,11
1992,149,13
1993,127,15
1994,97,18
1995,80,20
1996,114,25
1997,90,19
1998,86,17
1999,105,18
2000,140,28
2001,117,23
2002,138,12
2003,107,25
2004,113,22
2005,92,26
2006,94,16
2007,86,19
2008,72,17
2009,60,12
2010,55,11
2011,52,16
2012,44,14
2013,40,14
2014,41,10
2015,38,10
2016,34,6
2017,30,9
2018,23,7
2019,27,5
