year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,6,0
1948,0,0
1949,0,0
1950,0,0
1951,11,0
1952,0,0
1953,11,0
1954,13,0
1955,5,0
1956,25,0
1957,24,5
1958,28,0
1959,12,0
1960,24,0
1961,31,5
1962,26,5
1963,31,0
1964,27,0
1965,22,0
1966,20,6
1967,25,0
1968,32,5
1969,26,6
1970,48,5
1971,36,6
1972,23,7
1973,37,0
1974,35,16
1975,42,9
1976,91,21
1977,79,5
1978,62,8
1979,80,9
1980,88,13
1981,73,8
1982,79,8
1983,76,6
1984,67,7
1985,90,6
1986,90,10
1987,87,6
1988,89,15
1989,82,13
1990,89,12
1991,101,12
1992,80,14
1993,66,13
1994,71,14
1995,59,9
1996,74,12
1997,56,10
1998,87,9
1999,66,7
2000,62,7
2001,55,8
2002,49,0
2003,49,6
2004,69,5
2005,63,8
2006,62,9
2007,64,0
2008,76,6
2009,71,9
2010,53,11
2011,53,0
2012,51,5
2013,33,0
2014,38,8
2015,58,7
2016,37,6
2017,33,7
2018,30,7
2019,30,10
