year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,7,0
1917,0,0
1918,11,0
1919,8,0
1920,12,0
1921,14,0
1922,17,0
1923,19,0
1924,25,0
1925,33,0
1926,42,0
1927,56,0
1928,52,0
1929,56,0
1930,68,0
1931,79,0
1932,59,0
1933,76,0
1934,71,0
1935,91,0
1936,78,0
1937,84,0
1938,75,0
1939,68,0
1940,67,0
1941,86,0
1942,78,0
1943,66,0
1944,50,0
1945,69,0
1946,77,0
1947,81,0
1948,79,0
1949,83,0
1950,89,0
1951,99,0
1952,105,0
1953,108,0
1954,108,0
1955,156,0
1956,148,0
1957,125,0
1958,92,0
1959,98,0
1960,80,0
1961,106,0
1962,92,0
1963,73,0
1964,89,0
1965,100,0
1966,91,0
1967,76,0
1968,97,0
1969,92,0
1970,74,0
1971,73,0
1972,57,0
1973,39,0
1974,51,0
1975,58,0
1976,58,0
1977,59,0
1978,54,0
1979,52,0
1980,58,0
1981,53,0
1982,58,0
1983,69,0
1984,79,0
1985,61,0
1986,62,0
1987,52,0
1988,42,0
1989,80,0
1990,56,0
1991,83,0
1992,75,0
1993,81,0
1994,74,0
1995,74,0
1996,56,0
1997,62,0
1998,52,0
1999,51,0
2000,57,0
2001,41,0
2002,48,0
2003,46,0
2004,42,0
2005,52,0
2006,76,0
2007,49,0
2008,46,0
2009,34,0
2010,34,0
2011,27,0
2012,35,0
2013,31,0
2014,27,0
2015,16,0
2016,26,0
2017,36,0
2018,27,0
2019,39,0
