year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,7,0
1943,5,0
1944,0,0
1945,5,0
1946,0,0
1947,0,0
1948,6,0
1949,6,0
1950,0,0
1951,6,0
1952,6,0
1953,8,0
1954,9,0
1955,23,0
1956,44,0
1957,66,0
1958,78,0
1959,84,0
1960,91,0
1961,77,0
1962,46,0
1963,51,0
1964,50,0
1965,61,0
1966,85,0
1967,70,0
1968,68,0
1969,78,0
1970,64,0
1971,63,0
1972,55,0
1973,69,0
1974,91,0
1975,81,0
1976,72,0
1977,122,0
1978,122,0
1979,119,0
1980,137,0
1981,164,0
1982,138,0
1983,101,0
1984,110,0
1985,100,0
1986,83,0
1987,102,0
1988,97,0
1989,82,0
1990,80,0
1991,80,0
1992,81,0
1993,82,0
1994,108,0
1995,120,0
1996,76,0
1997,106,0
1998,105,0
1999,87,0
2000,97,0
2001,119,0
2002,116,0
2003,104,0
2004,102,0
2005,97,0
2006,84,0
2007,90,0
2008,96,0
2009,89,0
2010,60,0
2011,69,0
2012,81,0
2013,81,0
2014,91,0
2015,87,0
2016,71,0
2017,73,0
2018,81,0
2019,78,0
