year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,5
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,6
1950,0,7
1951,0,5
1952,0,8
1953,0,11
1954,0,11
1955,0,8
1956,9,8
1957,6,19
1958,8,20
1959,0,22
1960,0,21
1961,5,12
1962,0,14
1963,0,17
1964,5,31
1965,8,25
1966,7,26
1967,0,30
1968,6,35
1969,7,121
1970,8,195
1971,8,175
1972,6,227
1973,15,364
1974,6,347
1975,13,275
1976,10,266
1977,24,202
1978,11,172
1979,16,218
1980,12,182
1981,26,179
1982,16,179
1983,12,187
1984,16,230
1985,22,266
1986,18,254
1987,13,227
1988,17,240
1989,7,245
1990,16,232
1991,20,280
1992,23,251
1993,20,245
1994,27,241
1995,21,225
1996,31,219
1997,44,245
1998,46,309
1999,29,266
2000,51,291
2001,77,324
2002,75,298
2003,98,375
2004,89,392
2005,104,433
2006,79,473
2007,79,523
2008,73,508
2009,51,480
2010,55,516
2011,45,525
2012,48,537
2013,39,613
2014,48,689
2015,46,688
2016,39,678
2017,44,708
2018,31,670
2019,35,698
