year,Girls,Boys
1880,0,31
1881,0,23
1882,0,23
1883,0,22
1884,0,19
1885,0,18
1886,0,21
1887,0,20
1888,0,32
1889,0,21
1890,0,21
1891,0,13
1892,0,20
1893,0,16
1894,0,19
1895,0,23
1896,0,15
1897,0,15
1898,0,17
1899,0,16
1900,0,25
1901,0,14
1902,0,12
1903,0,10
1904,0,18
1905,0,10
1906,0,13
1907,0,19
1908,0,19
1909,0,33
1910,0,31
1911,0,46
1912,0,68
1913,0,64
1914,0,77
1915,0,105
1916,0,96
1917,0,108
1918,0,133
1919,0,80
1920,0,114
1921,0,121
1922,0,90
1923,0,112
1924,0,98
1925,0,116
1926,0,113
1927,0,94
1928,0,94
1929,0,104
1930,0,90
1931,0,97
1932,0,93
1933,0,60
1934,0,87
1935,0,65
1936,0,61
1937,0,78
1938,0,82
1939,0,87
1940,0,86
1941,0,78
1942,0,97
1943,0,98
1944,0,88
1945,0,90
1946,0,89
1947,0,115
1948,0,86
1949,0,96
1950,0,98
1951,0,82
1952,0,95
1953,0,99
1954,0,89
1955,0,86
1956,0,80
1957,0,104
1958,0,97
1959,0,100
1960,0,95
1961,0,94
1962,0,85
1963,0,69
1964,0,80
1965,0,74
1966,0,84
1967,0,70
1968,0,88
1969,0,111
1970,0,152
1971,0,109
1972,0,119
1973,0,111
1974,0,142
1975,0,126
1976,0,98
1977,0,124
1978,0,130
1979,0,143
1980,0,135
1981,0,150
1982,0,149
1983,0,116
1984,0,131
1985,0,116
1986,0,93
1987,0,80
1988,0,92
1989,0,96
1990,0,109
1991,0,68
1992,0,80
1993,0,57
1994,0,81
1995,0,64
1996,0,67
1997,0,88
1998,0,69
1999,0,71
2000,0,84
2001,0,99
2002,0,104
2003,0,85
2004,0,110
2005,0,137
2006,0,100
2007,0,136
2008,0,136
2009,0,137
2010,0,132
2011,0,153
2012,0,179
2013,0,193
2014,0,220
2015,0,248
2016,0,225
2017,0,221
2018,0,240
2019,0,255
