year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,7,0
1912,0,0
1913,8,0
1914,12,0
1915,6,0
1916,12,0
1917,14,0
1918,15,0
1919,9,0
1920,16,0
1921,11,0
1922,24,0
1923,12,0
1924,21,0
1925,16,0
1926,15,0
1927,17,0
1928,18,0
1929,17,0
1930,15,0
1931,25,0
1932,17,0
1933,35,0
1934,30,0
1935,40,0
1936,33,0
1937,42,0
1938,31,0
1939,29,0
1940,25,0
1941,48,0
1942,52,0
1943,48,0
1944,54,0
1945,44,0
1946,54,0
1947,61,0
1948,48,0
1949,54,0
1950,52,0
1951,45,0
1952,63,0
1953,46,0
1954,59,0
1955,62,0
1956,50,0
1957,51,0
1958,52,0
1959,49,0
1960,54,0
1961,42,0
1962,38,0
1963,48,0
1964,38,0
1965,34,0
1966,35,0
1967,23,0
1968,29,0
1969,29,0
1970,19,0
1971,28,0
1972,25,0
1973,31,0
1974,24,0
1975,42,0
1976,20,0
1977,28,0
1978,33,0
1979,41,0
1980,26,0
1981,52,0
1982,39,0
1983,38,0
1984,31,0
1985,40,0
1986,41,0
1987,42,0
1988,49,0
1989,44,0
1990,50,0
1991,71,0
1992,51,0
1993,50,0
1994,57,0
1995,47,0
1996,37,0
1997,33,0
1998,41,0
1999,33,0
2000,30,0
2001,40,0
2002,44,0
2003,34,0
2004,32,0
2005,29,0
2006,31,0
2007,24,0
2008,21,0
2009,23,0
2010,26,0
2011,19,0
2012,20,0
2013,11,0
2014,9,0
2015,8,0
2016,12,0
2017,5,0
2018,0,0
2019,0,0
