year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,5
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,5
1957,0,0
1958,0,0
1959,0,5
1960,0,5
1961,5,8
1962,0,6
1963,0,8
1964,5,9
1965,0,8
1966,5,10
1967,9,13
1968,5,20
1969,13,47
1970,14,37
1971,10,78
1972,16,93
1973,13,136
1974,8,151
1975,15,185
1976,14,231
1977,11,235
1978,14,294
1979,17,273
1980,18,276
1981,8,238
1982,14,283
1983,12,319
1984,12,287
1985,13,303
1986,16,328
1987,12,331
1988,13,360
1989,5,346
1990,11,359
1991,13,345
1992,7,307
1993,8,287
1994,5,301
1995,9,227
1996,5,247
1997,7,201
1998,0,214
1999,0,237
2000,0,201
2001,0,191
2002,0,218
2003,5,200
2004,0,182
2005,0,207
2006,0,194
2007,0,205
2008,0,182
2009,0,205
2010,0,178
2011,0,149
2012,0,141
2013,0,138
2014,0,103
2015,0,119
2016,0,103
2017,0,105
2018,0,88
2019,0,77
