year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,6,0
1946,0,0
1947,10,0
1948,0,0
1949,6,0
1950,8,0
1951,7,0
1952,8,0
1953,9,0
1954,9,0
1955,9,0
1956,9,0
1957,5,0
1958,7,0
1959,0,0
1960,6,0
1961,5,0
1962,0,0
1963,5,0
1964,0,0
1965,10,0
1966,0,0
1967,10,0
1968,11,0
1969,9,0
1970,7,0
1971,13,0
1972,6,0
1973,9,0
1974,0,0
1975,11,0
1976,5,0
1977,7,0
1978,13,0
1979,6,0
1980,9,0
1981,6,0
1982,10,0
1983,8,0
1984,16,0
1985,5,0
1986,37,0
1987,40,0
1988,18,0
1989,26,0
1990,26,0
1991,30,0
1992,42,0
1993,69,0
1994,104,0
1995,351,0
1996,461,0
1997,386,0
1998,239,0
1999,240,0
2000,185,0
2001,103,0
2002,112,0
2003,93,0
2004,96,0
2005,125,0
2006,132,0
2007,166,0
2008,116,0
2009,98,0
2010,100,0
2011,76,0
2012,70,0
2013,73,0
2014,60,0
2015,44,0
2016,40,0
2017,39,0
2018,40,0
2019,28,0
