year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,8,0
1919,0,0
1920,6,0
1921,13,0
1922,8,0
1923,10,0
1924,7,0
1925,11,0
1926,12,0
1927,9,0
1928,17,0
1929,11,0
1930,9,0
1931,20,0
1932,19,0
1933,26,0
1934,28,0
1935,28,0
1936,29,0
1937,24,0
1938,21,0
1939,20,0
1940,20,0
1941,26,0
1942,18,0
1943,33,0
1944,24,0
1945,25,0
1946,27,0
1947,30,0
1948,35,0
1949,29,0
1950,30,0
1951,38,0
1952,35,0
1953,50,0
1954,46,0
1955,45,0
1956,43,0
1957,42,0
1958,41,0
1959,43,0
1960,48,0
1961,51,0
1962,33,0
1963,32,0
1964,39,0
1965,35,0
1966,30,0
1967,27,0
1968,18,0
1969,30,0
1970,22,0
1971,25,0
1972,20,0
1973,18,0
1974,19,0
1975,21,0
1976,23,0
1977,27,0
1978,27,0
1979,19,0
1980,30,0
1981,29,0
1982,42,0
1983,29,0
1984,51,0
1985,52,0
1986,37,0
1987,45,0
1988,48,0
1989,51,0
1990,57,0
1991,38,0
1992,47,0
1993,78,0
1994,45,0
1995,41,0
1996,47,0
1997,47,0
1998,28,0
1999,47,0
2000,63,0
2001,49,0
2002,46,0
2003,38,0
2004,46,0
2005,44,0
2006,48,0
2007,22,0
2008,47,0
2009,43,0
2010,31,0
2011,23,0
2012,26,0
2013,25,0
2014,29,0
2015,25,0
2016,24,0
2017,10,0
2018,15,0
2019,13,0
