year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,8,0
1914,13,0
1915,14,0
1916,13,0
1917,10,0
1918,9,0
1919,7,0
1920,22,0
1921,25,0
1922,29,0
1923,31,0
1924,52,0
1925,62,0
1926,60,0
1927,87,0
1928,81,0
1929,90,0
1930,99,0
1931,99,0
1932,90,0
1933,82,0
1934,76,0
1935,72,0
1936,84,0
1937,74,0
1938,103,0
1939,87,0
1940,71,0
1941,77,0
1942,87,0
1943,90,0
1944,93,0
1945,92,0
1946,92,0
1947,115,0
1948,94,0
1949,119,0
1950,115,0
1951,113,0
1952,95,0
1953,94,0
1954,123,0
1955,91,0
1956,86,0
1957,88,0
1958,89,0
1959,94,0
1960,94,0
1961,187,0
1962,150,0
1963,142,0
1964,185,0
1965,138,0
1966,112,0
1967,104,0
1968,105,0
1969,106,0
1970,80,0
1971,82,0
1972,70,0
1973,64,0
1974,54,0
1975,55,0
1976,41,0
1977,73,0
1978,60,0
1979,66,0
1980,69,0
1981,79,0
1982,88,0
1983,102,0
1984,74,0
1985,85,0
1986,83,0
1987,108,0
1988,114,0
1989,116,0
1990,137,0
1991,147,0
1992,123,0
1993,123,0
1994,101,0
1995,129,0
1996,134,0
1997,135,0
1998,118,0
1999,130,0
2000,211,0
2001,188,0
2002,163,0
2003,184,0
2004,152,0
2005,144,0
2006,158,0
2007,142,0
2008,145,0
2009,120,0
2010,102,0
2011,66,0
2012,64,0
2013,47,0
2014,37,0
2015,42,0
2016,23,0
2017,29,0
2018,9,0
2019,13,0
