year,Girls,Boys
1880,25,0
1881,21,0
1882,29,0
1883,34,0
1884,35,0
1885,27,0
1886,27,0
1887,52,0
1888,57,0
1889,57,0
1890,70,0
1891,65,0
1892,80,0
1893,69,0
1894,68,0
1895,82,0
1896,88,0
1897,89,0
1898,111,0
1899,105,0
1900,133,0
1901,110,0
1902,129,0
1903,152,0
1904,151,0
1905,154,0
1906,170,0
1907,190,0
1908,188,0
1909,232,0
1910,276,0
1911,321,0
1912,386,0
1913,478,0
1914,632,0
1915,922,0
1916,940,0
1917,941,0
1918,949,5
1919,894,0
1920,918,0
1921,986,0
1922,935,0
1923,906,0
1924,822,0
1925,821,5
1926,745,0
1927,689,0
1928,674,0
1929,612,0
1930,547,0
1931,465,0
1932,470,0
1933,390,0
1934,356,0
1935,320,0
1936,286,0
1937,286,0
1938,234,0
1939,266,0
1940,214,0
1941,207,0
1942,189,0
1943,178,0
1944,175,0
1945,135,0
1946,147,0
1947,174,0
1948,165,0
1949,159,0
1950,157,0
1951,173,0
1952,115,0
1953,144,0
1954,145,0
1955,137,0
1956,113,0
1957,100,0
1958,109,0
1959,96,0
1960,103,0
1961,101,0
1962,115,0
1963,102,0
1964,138,0
1965,111,0
1966,110,0
1967,141,0
1968,143,0
1969,144,0
1970,193,0
1971,188,0
1972,158,0
1973,169,0
1974,178,0
1975,174,0
1976,140,0
1977,140,0
1978,155,0
1979,159,0
1980,179,0
1981,174,0
1982,170,0
1983,132,0
1984,143,0
1985,134,0
1986,144,0
1987,157,0
1988,148,0
1989,159,0
1990,163,0
1991,164,0
1992,165,0
1993,176,0
1994,140,0
1995,120,0
1996,128,0
1997,147,0
1998,147,0
1999,166,0
2000,179,0
2001,200,0
2002,220,0
2003,231,0
2004,231,0
2005,269,0
2006,311,0
2007,498,0
2008,372,0
2009,332,0
2010,313,0
2011,362,0
2012,365,0
2013,301,0
2014,323,0
2015,285,0
2016,241,0
2017,215,0
2018,219,0
2019,169,0
