year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,10
1913,0,0
1914,0,5
1915,0,15
1916,0,17
1917,0,14
1918,0,20
1919,0,15
1920,0,25
1921,0,32
1922,0,21
1923,0,27
1924,0,30
1925,0,30
1926,0,26
1927,0,48
1928,0,47
1929,0,37
1930,0,50
1931,0,34
1932,0,45
1933,0,30
1934,0,46
1935,0,41
1936,0,39
1937,0,46
1938,0,35
1939,0,31
1940,0,38
1941,0,52
1942,0,47
1943,0,43
1944,0,52
1945,0,60
1946,0,69
1947,0,58
1948,0,39
1949,0,56
1950,0,64
1951,0,39
1952,0,65
1953,0,64
1954,0,36
1955,0,55
1956,0,60
1957,0,52
1958,0,64
1959,0,70
1960,0,66
1961,0,61
1962,0,94
1963,0,79
1964,0,78
1965,0,71
1966,0,82
1967,0,86
1968,0,83
1969,0,100
1970,0,109
1971,0,118
1972,0,110
1973,0,148
1974,0,130
1975,0,139
1976,5,186
1977,0,186
1978,0,164
1979,0,181
1980,0,237
1981,0,252
1982,0,225
1983,0,233
1984,0,246
1985,0,241
1986,6,310
1987,0,262
1988,0,270
1989,6,300
1990,0,335
1991,5,359
1992,0,406
1993,0,400
1994,0,360
1995,5,404
1996,0,397
1997,0,404
1998,0,383
1999,0,454
2000,0,454
2001,6,493
2002,5,556
2003,0,629
2004,0,1114
2005,6,1156
2006,5,1098
2007,0,1080
2008,8,1111
2009,5,1125
2010,6,944
2011,0,905
2012,0,868
2013,7,870
2014,9,834
2015,12,785
2016,7,818
2017,6,742
2018,8,664
2019,0,684
