year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,5,0
1904,5,0
1905,5,0
1906,5,0
1907,6,0
1908,0,0
1909,5,5
1910,0,0
1911,0,0
1912,8,0
1913,0,0
1914,0,6
1915,14,5
1916,7,0
1917,5,0
1918,9,9
1919,19,7
1920,8,7
1921,12,0
1922,10,0
1923,10,6
1924,12,9
1925,10,7
1926,11,0
1927,12,0
1928,11,6
1929,12,0
1930,5,0
1931,6,6
1932,12,0
1933,9,0
1934,10,0
1935,12,0
1936,13,0
1937,6,0
1938,11,5
1939,5,0
1940,5,0
1941,5,5
1942,7,0
1943,9,0
1944,13,0
1945,7,0
1946,10,0
1947,16,0
1948,15,5
1949,5,0
1950,14,0
1951,10,0
1952,11,0
1953,10,0
1954,9,0
1955,10,0
1956,6,0
1957,8,0
1958,13,0
1959,6,0
1960,9,0
1961,10,0
1962,13,0
1963,12,0
1964,12,0
1965,0,0
1966,7,0
1967,5,0
1968,7,7
1969,9,0
1970,6,6
1971,5,5
1972,10,0
1973,10,0
1974,14,0
1975,10,0
1976,8,0
1977,9,0
1978,13,5
1979,21,0
1980,16,0
1981,19,0
1982,17,0
1983,17,0
1984,21,0
1985,16,0
1986,22,0
1987,13,0
1988,14,0
1989,14,0
1990,17,0
1991,15,0
1992,16,0
1993,12,0
1994,14,0
1995,9,0
1996,12,0
1997,14,0
1998,5,0
1999,7,0
2000,6,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,5,0
2006,0,5
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,5
2018,6,0
2019,0,0
