year,Boys,Girls
1880,0,7
1881,0,0
1882,0,6
1883,5,14
1884,8,15
1885,7,9
1886,9,7
1887,14,8
1888,13,17
1889,12,11
1890,10,21
1891,16,16
1892,16,18
1893,16,18
1894,11,17
1895,17,21
1896,12,20
1897,14,21
1898,16,13
1899,16,13
1900,22,16
1901,22,17
1902,14,16
1903,19,17
1904,16,30
1905,14,22
1906,20,29
1907,22,26
1908,16,26
1909,22,38
1910,26,23
1911,16,34
1912,35,51
1913,41,63
1914,47,91
1915,33,122
1916,52,152
1917,66,139
1918,58,147
1919,46,139
1920,46,157
1921,79,170
1922,61,149
1923,38,162
1924,37,148
1925,41,146
1926,49,132
1927,36,155
1928,45,149
1929,24,118
1930,31,131
1931,24,138
1932,27,129
1933,22,121
1934,24,110
1935,25,78
1936,18,100
1937,22,91
1938,9,90
1939,22,99
1940,24,89
1941,10,93
1942,13,91
1943,17,113
1944,9,103
1945,13,70
1946,11,84
1947,12,93
1948,15,91
1949,11,72
1950,10,58
1951,8,56
1952,9,66
1953,11,73
1954,9,71
1955,6,66
1956,7,53
1957,11,71
1958,5,55
1959,0,42
1960,0,50
1961,0,37
1962,5,59
1963,0,45
1964,5,45
1965,0,28
1966,0,39
1967,0,32
1968,0,32
1969,0,29
1970,0,38
1971,0,25
1972,0,22
1973,0,22
1974,6,22
1975,0,25
1976,0,23
1977,0,19
1978,0,16
1979,0,19
1980,6,17
1981,6,15
1982,6,13
1983,15,11
1984,15,21
1985,10,13
1986,8,11
1987,0,9
1988,8,19
1989,0,9
1990,0,9
1991,0,12
1992,10,8
1993,5,16
1994,0,9
1995,0,7
1996,6,8
1997,5,9
1998,13,12
1999,8,9
2000,11,7
2001,9,11
2002,10,8
2003,10,6
2004,16,6
2005,11,13
2006,21,0
2007,14,6
2008,15,9
2009,16,11
2010,12,13
2011,25,9
2012,18,9
2013,24,5
2014,29,17
2015,28,6
2016,27,11
2017,37,12
2018,43,15
2019,35,25
