year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,7
1916,0,6
1917,0,0
1918,0,6
1919,0,0
1920,0,13
1921,0,12
1922,0,10
1923,0,16
1924,0,14
1925,0,15
1926,0,20
1927,5,27
1928,0,11
1929,0,17
1930,0,16
1931,0,12
1932,0,14
1933,0,8
1934,0,27
1935,0,19
1936,0,14
1937,0,11
1938,0,11
1939,0,0
1940,0,5
1941,0,13
1942,0,12
1943,0,10
1944,0,7
1945,0,9
1946,0,15
1947,0,17
1948,0,9
1949,0,12
1950,0,14
1951,0,21
1952,0,14
1953,0,16
1954,0,13
1955,0,10
1956,0,19
1957,0,7
1958,0,14
1959,0,8
1960,0,8
1961,0,18
1962,0,12
1963,0,10
1964,0,6
1965,0,10
1966,0,8
1967,0,6
1968,0,9
1969,0,9
1970,0,7
1971,0,6
1972,0,9
1973,0,14
1974,0,14
1975,0,13
1976,0,10
1977,0,10
1978,0,18
1979,0,18
1980,0,18
1981,0,28
1982,0,16
1983,0,17
1984,0,17
1985,0,20
1986,0,8
1987,0,11
1988,0,16
1989,0,16
1990,0,13
1991,0,16
1992,0,17
1993,0,11
1994,0,26
1995,0,21
1996,0,11
1997,0,11
1998,0,16
1999,0,17
2000,0,9
2001,0,25
2002,0,16
2003,0,5
2004,0,11
2005,0,14
2006,0,17
2007,0,21
2008,0,8
2009,0,9
2010,0,7
2011,0,12
2012,0,7
2013,0,9
2014,0,0
2015,0,6
2016,0,0
2017,0,0
2018,0,9
2019,0,0
