year,F,M
1880,16,0
1881,10,0
1882,21,0
1883,14,0
1884,18,0
1885,19,0
1886,23,0
1887,25,0
1888,33,0
1889,33,0
1890,42,0
1891,46,0
1892,39,0
1893,38,0
1894,42,0
1895,47,0
1896,50,0
1897,50,0
1898,56,0
1899,58,0
1900,65,0
1901,54,0
1902,51,0
1903,64,0
1904,52,0
1905,66,0
1906,72,0
1907,65,0
1908,62,0
1909,72,0
1910,79,0
1911,83,0
1912,121,0
1913,153,0
1914,172,0
1915,199,0
1916,213,0
1917,217,0
1918,218,0
1919,199,0
1920,206,0
1921,187,0
1922,187,0
1923,156,0
1924,180,0
1925,168,0
1926,151,0
1927,133,0
1928,135,0
1929,121,0
1930,103,0
1931,94,0
1932,94,0
1933,99,0
1934,75,0
1935,102,0
1936,77,0
1937,90,0
1938,80,0
1939,70,0
1940,82,0
1941,63,0
1942,58,0
1943,60,0
1944,47,0
1945,68,0
1946,68,0
1947,56,0
1948,49,0
1949,58,0
1950,66,0
1951,73,0
1952,60,0
1953,47,0
1954,51,0
1955,37,0
1956,36,0
1957,45,0
1958,54,0
1959,38,0
1960,36,0
1961,43,0
1962,30,0
1963,30,0
1964,43,0
1965,30,0
1966,25,0
1967,27,0
1968,27,0
1969,32,0
1970,20,0
1971,24,0
1972,21,0
1973,30,0
1974,24,0
1975,21,0
1976,32,0
1977,23,0
1978,17,0
1979,33,0
1980,28,0
1981,29,0
1982,50,0
1983,33,0
1984,28,0
1985,25,0
1986,30,0
1987,35,0
1988,27,0
1989,29,0
1990,28,0
1991,27,0
1992,29,0
1993,30,0
1994,15,0
1995,23,0
1996,14,0
1997,15,0
1998,28,0
1999,24,0
2000,28,0
2001,23,0
2002,25,0
2003,38,0
2004,24,0
2005,53,0
2006,50,0
2007,47,0
2008,38,0
2009,36,0
2010,49,0
2011,51,0
2012,44,0
2013,62,0
2014,71,0
2015,87,0
2016,77,0
2017,95,0
2018,102,0
2019,78,0
