year,F,M
1880,9,0
1881,8,0
1882,11,0
1883,13,0
1884,13,0
1885,14,0
1886,19,0
1887,18,0
1888,21,0
1889,30,0
1890,19,0
1891,39,0
1892,29,0
1893,23,0
1894,42,0
1895,32,0
1896,36,0
1897,29,0
1898,33,0
1899,41,0
1900,35,0
1901,37,0
1902,41,0
1903,49,0
1904,46,0
1905,46,0
1906,53,0
1907,48,0
1908,66,0
1909,75,0
1910,91,0
1911,77,0
1912,131,0
1913,141,0
1914,199,0
1915,266,0
1916,265,0
1917,265,0
1918,318,0
1919,261,0
1920,336,0
1921,311,0
1922,274,0
1923,254,0
1924,275,5
1925,258,0
1926,226,0
1927,263,0
1928,196,0
1929,198,0
1930,175,0
1931,160,0
1932,164,0
1933,162,0
1934,166,0
1935,141,0
1936,124,0
1937,148,0
1938,119,0
1939,113,0
1940,101,0
1941,118,0
1942,116,0
1943,115,0
1944,111,0
1945,110,0
1946,125,0
1947,118,0
1948,126,0
1949,235,0
1950,309,0
1951,334,0
1952,328,0
1953,254,0
1954,308,0
1955,248,0
1956,387,0
1957,352,0
1958,278,0
1959,217,0
1960,216,0
1961,187,0
1962,160,0
1963,134,0
1964,149,0
1965,213,0
1966,164,0
1967,211,0
1968,202,0
1969,155,0
1970,150,0
1971,139,0
1972,142,0
1973,95,0
1974,106,0
1975,76,0
1976,83,0
1977,77,0
1978,64,0
1979,70,0
1980,69,0
1981,88,0
1982,50,0
1983,49,0
1984,70,0
1985,44,0
1986,50,0
1987,47,0
1988,55,0
1989,70,0
1990,55,0
1991,50,0
1992,40,0
1993,51,0
1994,39,0
1995,40,0
1996,47,0
1997,51,0
1998,58,0
1999,61,0
2000,68,0
2001,53,0
2002,55,0
2003,69,0
2004,66,0
2005,68,0
2006,57,0
2007,57,0
2008,59,0
2009,75,0
2010,81,0
2011,72,0
2012,73,0
2013,101,0
2014,92,0
2015,130,0
2016,128,0
2017,154,0
2018,162,0
2019,162,0
