year,Boys,Girls
1880,0,18
1881,0,6
1882,0,13
1883,0,18
1884,0,11
1885,0,23
1886,0,8
1887,0,10
1888,0,14
1889,0,11
1890,0,12
1891,0,9
1892,0,11
1893,0,11
1894,0,10
1895,0,14
1896,0,17
1897,0,10
1898,0,5
1899,0,10
1900,6,10
1901,0,7
1902,0,12
1903,0,0
1904,0,0
1905,0,7
1906,0,5
1907,0,9
1908,0,5
1909,0,9
1910,0,6
1911,0,16
1912,0,25
1913,0,31
1914,0,44
1915,7,45
1916,7,55
1917,0,30
1918,7,41
1919,0,33
1920,0,45
1921,0,28
1922,7,28
1923,7,41
1924,6,38
1925,6,44
1926,8,41
1927,0,42
1928,6,29
1929,0,33
1930,0,36
1931,0,28
1932,0,41
1933,0,33
1934,0,28
1935,0,21
1936,0,27
1937,0,13
1938,0,19
1939,0,20
1940,0,17
1941,5,19
1942,0,24
1943,0,21
1944,0,24
1945,0,13
1946,0,22
1947,0,21
1948,0,11
1949,0,19
1950,0,26
1951,0,16
1952,0,16
1953,0,16
1954,0,28
1955,0,19
1956,0,21
1957,0,15
1958,0,16
1959,0,11
1960,0,7
1961,0,9
1962,0,9
1963,0,6
1964,0,5
1965,0,0
1966,0,0
1967,0,0
1968,0,8
1969,0,10
1970,0,9
1971,0,10
1972,0,0
1973,0,10
1974,0,7
1975,0,6
1976,0,7
1977,0,7
1978,0,5
1979,0,0
1980,0,0
1981,0,6
1982,0,6
1983,0,7
1984,0,5
1985,0,0
1986,0,5
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,5
2016,0,6
2017,0,0
2018,0,0
2019,0,0
