year,Girls,Boys
1880,0,6
1881,0,5
1882,0,11
1883,0,7
1884,0,13
1885,0,16
1886,0,12
1887,0,12
1888,0,18
1889,0,14
1890,0,23
1891,0,22
1892,0,14
1893,0,17
1894,0,16
1895,0,14
1896,0,18
1897,0,17
1898,0,12
1899,0,14
1900,0,17
1901,0,9
1902,0,13
1903,0,12
1904,0,22
1905,0,12
1906,0,17
1907,0,13
1908,0,13
1909,0,17
1910,0,18
1911,0,23
1912,0,58
1913,0,56
1914,0,79
1915,0,139
1916,0,128
1917,0,138
1918,0,132
1919,0,157
1920,0,134
1921,0,137
1922,0,123
1923,0,134
1924,0,132
1925,0,115
1926,0,113
1927,0,93
1928,0,83
1929,0,72
1930,0,67
1931,0,67
1932,0,67
1933,0,40
1934,0,47
1935,0,38
1936,0,47
1937,0,38
1938,0,46
1939,0,42
1940,0,42
1941,0,37
1942,0,49
1943,0,60
1944,0,30
1945,0,39
1946,0,31
1947,0,39
1948,0,34
1949,0,27
1950,0,27
1951,0,30
1952,0,25
1953,0,34
1954,0,20
1955,0,22
1956,0,25
1957,0,26
1958,0,31
1959,0,15
1960,0,22
1961,0,19
1962,0,21
1963,0,15
1964,0,22
1965,0,11
1966,0,13
1967,0,12
1968,0,11
1969,0,10
1970,0,13
1971,0,21
1972,0,8
1973,0,8
1974,0,13
1975,0,7
1976,0,10
1977,0,7
1978,0,7
1979,0,12
1980,0,6
1981,0,6
1982,0,9
1983,0,12
1984,0,6
1985,0,8
1986,0,8
1987,0,0
1988,0,5
1989,0,11
1990,0,11
1991,0,10
1992,0,10
1993,0,14
1994,0,12
1995,0,8
1996,0,8
1997,0,9
1998,0,15
1999,0,9
2000,0,16
2001,0,13
2002,0,20
2003,0,21
2004,0,16
2005,0,16
2006,0,14
2007,0,30
2008,0,18
2009,0,10
2010,0,15
2011,0,15
2012,0,17
2013,0,8
2014,0,12
2015,0,19
2016,0,9
2017,0,15
2018,0,13
2019,0,11
