year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,6,0
1924,6,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,6,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,7,0
1937,0,0
1938,11,0
1939,9,0
1940,0,0
1941,0,0
1942,6,0
1943,6,0
1944,11,0
1945,0,0
1946,10,0
1947,16,0
1948,10,0
1949,15,0
1950,10,0
1951,12,0
1952,7,0
1953,10,0
1954,17,0
1955,11,0
1956,11,0
1957,26,0
1958,48,0
1959,24,0
1960,30,0
1961,32,0
1962,48,0
1963,66,0
1964,29,0
1965,14,0
1966,26,0
1967,24,0
1968,29,0
1969,31,0
1970,20,0
1971,46,0
1972,56,0
1973,174,0
1974,398,0
1975,457,0
1976,596,0
1977,392,0
1978,188,0
1979,162,0
1980,116,0
1981,95,0
1982,109,0
1983,79,0
1984,76,0
1985,63,0
1986,60,0
1987,47,0
1988,46,0
1989,44,0
1990,59,0
1991,54,0
1992,40,0
1993,44,0
1994,30,0
1995,37,0
1996,36,0
1997,38,0
1998,32,0
1999,20,0
2000,19,0
2001,16,0
2002,17,0
2003,10,0
2004,7,0
2005,6,0
2006,11,0
2007,11,0
2008,9,0
2009,10,0
2010,6,0
2011,6,0
2012,7,0
2013,6,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
