year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,5,0
1894,0,0
1895,8,0
1896,6,0
1897,5,0
1898,6,0
1899,0,0
1900,5,0
1901,7,0
1902,12,0
1903,0,0
1904,8,0
1905,5,0
1906,5,0
1907,5,0
1908,9,0
1909,14,0
1910,13,0
1911,15,0
1912,29,0
1913,22,6
1914,20,15
1915,33,11
1916,49,11
1917,53,11
1918,54,17
1919,40,14
1920,59,15
1921,60,25
1922,67,14
1923,53,16
1924,59,18
1925,52,21
1926,70,18
1927,71,9
1928,88,17
1929,83,10
1930,59,12
1931,64,10
1932,63,7
1933,53,11
1934,54,9
1935,38,14
1936,43,13
1937,49,13
1938,57,9
1939,49,16
1940,38,11
1941,39,5
1942,43,9
1943,34,13
1944,41,0
1945,31,7
1946,30,7
1947,25,6
1948,29,9
1949,30,9
1950,24,5
1951,22,6
1952,26,5
1953,25,5
1954,30,0
1955,33,6
1956,25,6
1957,28,9
1958,29,0
1959,30,0
1960,24,0
1961,31,6
1962,24,0
1963,21,5
1964,27,0
1965,37,0
1966,41,0
1967,33,0
1968,45,0
1969,27,0
1970,34,0
1971,25,0
1972,20,0
1973,11,0
1974,16,0
1975,12,0
1976,20,0
1977,17,0
1978,18,0
1979,20,0
1980,26,0
1981,20,0
1982,18,0
1983,31,0
1984,24,0
1985,36,0
1986,31,0
1987,21,0
1988,26,0
1989,30,0
1990,31,0
1991,34,0
1992,29,0
1993,31,5
1994,37,0
1995,21,0
1996,19,0
1997,26,0
1998,28,0
1999,35,0
2000,45,0
2001,40,0
2002,41,0
2003,47,0
2004,37,0
2005,34,0
2006,44,0
2007,52,0
2008,53,0
2009,46,0
2010,42,0
2011,41,0
2012,28,0
2013,26,0
2014,31,0
2015,22,0
2016,13,0
2017,18,0
2018,14,0
2019,13,0
