year,F,M
1880,26,6
1881,27,9
1882,29,14
1883,32,11
1884,27,12
1885,35,12
1886,38,8
1887,42,5
1888,47,6
1889,58,7
1890,57,8
1891,59,7
1892,59,10
1893,62,0
1894,72,9
1895,75,0
1896,82,6
1897,75,11
1898,75,6
1899,88,6
1900,78,6
1901,71,12
1902,81,14
1903,85,0
1904,97,5
1905,73,5
1906,74,7
1907,87,10
1908,96,9
1909,86,0
1910,94,6
1911,110,9
1912,111,20
1913,148,25
1914,135,23
1915,182,30
1916,198,30
1917,191,39
1918,179,24
1919,189,27
1920,188,23
1921,179,30
1922,166,41
1923,161,26
1924,147,31
1925,143,25
1926,126,20
1927,159,30
1928,125,16
1929,100,15
1930,84,22
1931,102,23
1932,91,28
1933,88,18
1934,99,16
1935,91,20
1936,73,14
1937,77,16
1938,71,18
1939,61,10
1940,72,17
1941,52,15
1942,65,0
1943,51,11
1944,65,7
1945,43,11
1946,59,16
1947,53,13
1948,47,16
1949,33,19
1950,42,17
1951,35,13
1952,31,16
1953,23,11
1954,21,14
1955,21,8
1956,31,10
1957,20,15
1958,23,7
1959,29,10
1960,17,9
1961,21,12
1962,18,10
1963,22,8
1964,10,14
1965,20,8
1966,11,12
1967,8,9
1968,12,0
1969,11,10
1970,17,7
1971,17,10
1972,10,14
1973,15,12
1974,12,13
1975,11,11
1976,14,9
1977,12,7
1978,13,15
1979,12,15
1980,12,7
1981,11,11
1982,5,13
1983,10,14
1984,6,11
1985,10,8
1986,9,7
1987,6,5
1988,9,0
1989,12,12
1990,7,7
1991,0,10
1992,0,7
1993,0,16
1994,0,13
1995,5,14
1996,34,15
1997,22,17
1998,19,20
1999,8,33
2000,13,35
2001,10,39
2002,0,38
2003,6,40
2004,6,32
2005,9,41
2006,6,51
2007,7,46
2008,0,50
2009,0,50
2010,0,44
2011,7,33
2012,0,38
2013,5,41
2014,0,43
2015,0,43
2016,8,60
2017,0,52
2018,5,50
2019,17,67
